module:input:0:probDimension	module:pub_input::blockSize	module:pub_input::mem_max	module:pub_input::nnz	module:pub_input::t_max	module:measure:PAPI:PAPI_L2_DCM	module:measure:PAPI:PAPI_L2_DC_MR	module:measure:PAPI:PAPI_TOT_INS	module:measure:time:time	module:measure:timestamp:End	module:measure:timestamp:Start	module:output:0:rssUsage	module:output:0:vmUsage
8388608	8	10000	100	5	9073448	0.3847273048598586	5707768372	0.932429	1425448712.31984	1425448711.387403	1872	1140
8388608	8	10000	100	5	9075298	0.3846420829039011	5707768666	0.9424940000000001	1425451500.019189	1425451499.076635	-1980	1140
8388608	8	10000	100	5	11913350	0.3670729266789288	7008009933	1.11551	1425454299.049489	1425454297.933972	1872	1140
524288	8	1000	100	5	11822363	0.3642284147914835	7008008221	1.114708	1425447400.189623	1425447399.074909	1872	1140
524288	8	1000	100	5	9056342	0.3840915100787345	5707766657	0.93247	1425450183.946915	1425450183.014437	1872	1140
524288	8	1000	100	5	9052718	0.3838737961059915	5707766649	0.93303	1425452974.982207	1425452974.049169	1872	1140
131072	8	50000	100	5	9063590	0.3844487191178997	5707767744	0.931984	1425449385.070084	1425449384.138092	1872	1140
131072	1	10000	40	5	60456503	0.6720686540387526	8666428335	1.589475	1425450893.584593	1425450891.99511	976	244
131072	8	50000	100	5	9065171	0.3841799421677062	5707767732	0.933199	1425452173.412745	1425452172.479537	1872	1140
131072	8	50000	100	5	9114046	0.3864090031741003	5707767744	0.932628	1425454966.763166	1425454965.830531	1872	1140
4194304	8	5000	100	5	11842416	0.3649995988597446	7008009926	1.114249	1425448039.218855	1425448038.104598	1872	1140
4194304	8	5000	100	5	9068933	0.3844339838591641	5707768376	0.932831	1425450824.754507	1425450823.821668	1872	1140
4194304	8	5000	100	5	9070909	0.3846048727225363	5707768371	0.9322319999999999	1425453624.805026	1425453623.872786	1872	1140
262144	8	500	100	5	9098294	0.3857937341455687	5707768157	0.933128	1425447018.532167	1425447017.599029	3484	1140
262144	8	500	100	5	9127205	0.3870619548992835	5707768163	0.9328109999999999	1425449804.767567	1425449803.834747	3504	1140
262144	8	500	100	5	9102253	0.3856548926136473	5707768162	0.933705	1425452596.311664	1425452595.377949	3476	1140
4194304	8	10000	200	5	18083952	0.3993352344720586	10855074004	1.778314	1425448719.174844	1425448717.39652	2608	244
4194304	8	10000	200	5	18146897	0.4004628906805575	10855074270	1.788843	1425451506.856803	1425451505.067905	-2876	244
131072	1	10000	40	5	43803462	0.6632433999930107	7824667765	1.431144	1425453690.545828	1425453689.114676	732	0
4194304	8	10000	200	5	23498607	0.3770570483585236	13342828371	2.134668	1425454306.236033	1425454304.101314	-2844	244
262144	8	1000	200	5	23596107	0.3785986483916257	13342827848	2.126953	1425447407.378091	1425447405.251128	2580	244
262144	8	1000	200	5	17970432	0.3968072818943906	10855073782	1.779585	1425450190.789479	1425450189.009883	2580	244
262144	8	1000	200	5	23593498	0.3785798511999017	13342827856	2.127814	1425452982.197994	1425452980.07017	2608	244
131072	8	50000	200	5	18087841	0.3994047606692553	10855073026	1.776649	1425449391.886038	1425449390.109381	976	244
131072	8	50000	200	5	18086062	0.399262918057097	10855073042	1.777806	1425452180.275205	1425452178.497389	2588	244
131072	8	50000	200	5	23625725	0.3792221073042839	13342827033	2.127075	1425454973.979834	1425454971.852751	976	244
2097152	8	5000	200	5	23487368	0.3769572214423749	13342827999	2.126998	1425448046.407587	1425448044.280581	976	244
2097152	8	5000	200	5	23615126	0.3788176624047942	13342828026	2.127365	1425450831.917668	1425450829.790295	976	244
2097152	8	5000	200	5	17994139	0.3971587586944574	10855074008	1.777454	1425453631.639241	1425453629.861777	2608	244
2097152	1	1000	40	5	43959310	0.6655338384303741	7824668800	1.431025	1425447041.212992	1425447039.781957	2336	0
131072	8	500	200	5	18067007	0.3989182908701644	10855073784	1.778769	1425447025.368152	1425447023.589374	2608	244
131072	8	500	200	5	17965728	0.3966188208259603	10855073797	1.779068	1425449811.604377	1425449809.8253	2588	244
131072	8	500	200	5	18058418	0.3987686728858242	10855073783	1.779736	1425452603.14512	1425452601.365374	2580	244
33554432	8	10000	20	5	1755032	0.2972948021450234	1431636055	0.2196	1425448687.36725	1425448687.147643	732	0
33554432	8	10000	20	5	2253498	0.2824210504944472	1742358363	0.262286	1425451475.169966	1425451474.907672	976	244
33554432	8	10000	20	5	1752791	0.2968813410270846	1431636057	0.221075	1425454274.213698	1425454273.992616	732	0
2097152	8	1000	20	5	2306411	0.2891070078156543	1742358443	0.262263	1425447375.054208	1425447374.791937	976	244
2097152	8	1000	20	5	1738485	0.2944770966492842	1431636136	0.220891	1425450159.379248	1425450159.158349	732	0
2097152	8	1000	20	5	2289755	0.2869674633059056	1742358445	0.264831	1425452950.278153	1425452950.013314	976	244
262144	8	100	20	5	1516032	0.2570652886268476	1431635791	0.218731	1425446752.199416	1425446751.980677	732	0
2097152	1	1000	40	5	43970638	0.6656307279629848	7824669144	1.442875	1425449827.628806	1425449826.185879	-3084	0
262144	8	100	20	5	1975438	0.2478475915935689	1742358110	0.261804	1425449538.833831	1425449538.572019	976	244
262144	8	100	20	5	1995852	0.2504040197091108	1742358109	0.261974	1425452329.675511	1425452329.413529	976	244
131072	8	50000	20	5	2258619	0.2820902076579116	1742357816	0.265555	1425449360.632855	1425449360.367292	976	244
131072	8	50000	20	5	1765171	0.2978028496550039	1431635562	0.220402	1425452148.626679	1425452148.40627	732	0
131072	8	50000	20	5	2335145	0.2916226085777181	1742357840	0.270947	1425454941.798735	1425454941.52778	976	244
16777216	8	5000	20	5	1784752	0.3023119320382873	1431636057	0.2213	1425448014.305238	1425448014.08393	732	0
16777216	8	5000	20	5	1723452	0.2919767930009003	1431636056	0.220741	1425450800.039516	1425450799.818768	732	0
16777216	8	5000	20	5	2250981	0.2821533786679465	1742358365	0.264168	1425453600.118184	1425453599.854008	976	244
1048576	8	500	20	5	1771509	0.3000864427512002	1431636139	0.221941	1425446993.872642	1425446993.650694	732	0
1048576	8	500	20	5	2250404	0.2820374285461124	1742358445	0.264454	1425449780.339487	1425449780.075026	976	244
262144	1	5000	1000	5	1252513325	0.5554044930530468	255957602506	46.117467	1425453297.018289	1425453250.900812	3056	764
2097152	1	1000	40	5	44086206	0.6674598550571506	7824668829	1.434782	1425452619.055206	1425452617.620415	2340	0
1048576	8	500	20	5	1760265	0.2981268596250671	1431636142	0.224733	1425452571.757525	1425452571.532785	732	0
16777216	8	10000	30	5	3355713	0.3334719274805462	2269479437	0.360237	1425448689.534945	1425448689.1747	1296	564
16777216	8	10000	30	5	3373497	0.3351879056028146	2269479455	0.356614	1425451477.312062	1425451476.955441	1296	564
16777216	8	10000	30	5	3333202	0.3312030836487008	2269479439	0.360662	1425454276.356113	1425454275.995443	1296	564
2097152	8	1000	30	5	2561154	0.3504593327414699	1859872332	0.298857	1425447377.124826	1425447376.825961	1296	564
2097152	8	1000	30	5	3314324	0.32937990207819	2269479524	0.359934	1425450161.526312	1425450161.16637	1296	564
2097152	8	1000	30	5	2571484	0.3518459404607014	1859872330	0.3027	1425452952.363009	1425452952.060302	1296	564
262144	8	100	30	5	2563470	0.3507413542646803	1859871999	0.301952	1425446754.27952	1425446753.97756	1296	564
262144	8	100	30	5	3337741	0.331672721140669	2269479222	0.359752	1425449540.975046	1425449540.615286	1296	564
262144	8	100	30	5	2553586	0.3494432633275238	1859872000	0.302252	1425452331.757145	1425452331.454885	1296	564
131072	1	100	40	5	44331678	0.6711735381657856	7824668510	1.430587	1425446664.719539	1425446663.288945	732	0
131072	8	50000	30	5	2544068	0.34820548940041	1859871728	0.301913	1425449362.718484	1425449362.416564	1296	564
131072	8	50000	30	5	3357177	0.3335817758889829	2269478867	0.355926	1425452150.761668	1425452150.405734	1296	564
131072	8	50000	30	5	3326971	0.3306554678139826	2269478874	0.359992	1425454943.944296	1425454943.584296	1296	564
8388608	8	5000	30	5	3315841	0.3294936276791894	2269479529	0.360126	1425448016.440176	1425448016.080038	1296	564
8388608	8	5000	30	5	3333604	0.3312522773815163	2269479537	0.360265	1425450802.196067	1425450801.835794	1296	564
8388608	8	5000	30	5	3337995	0.3317017517813842	2269479526	0.360479	1425453602.264354	1425453601.903868	1296	564
1048576	8	500	30	5	2574992	0.3521368620063658	1859872334	0.302487	1425446995.963016	1425446995.660521	1296	564
1048576	8	500	30	5	2554583	0.3496363462170152	1859872331	0.301974	1425449782.434314	1425449782.132332	1296	564
1048576	8	500	30	5	2548191	0.3486751678831298	1859872331	0.302622	1425452573.839206	1425452573.536577	1296	564
16777216	8	10000	40	5	3297218	0.3617941256506816	2309012547	0.380532	1425448691.860869	1425448691.48033	1360	628
131072	1	100	40	5	43879513	0.6643717576125691	7824668511	1.430414	1425449451.837647	1425449450.407225	732	0
16777216	8	10000	40	5	3334765	0.3659370965218053	2309012536	0.371019	1425451479.628292	1425451479.257265	1360	628
16777216	8	10000	40	5	3300457	0.3619183270021017	2309012540	0.375258	1425454278.67675	1425454278.301485	1360	628
2097152	8	1000	40	5	4341566	0.346017499938632	2817579185	0.441548	1425447379.498387	1425447379.056832	1360	628
2097152	8	1000	40	5	3288951	0.3605608915732628	2309012916	0.386863	1425450163.845547	1425450163.458631	-2492	628
2097152	8	1000	40	5	3288387	0.3606974857802867	2309012625	0.375269	1425452954.705691	1425452954.330414	1360	628
131072	8	100	40	5	3267078	0.3584666944991982	2309012288	0.374535	1425446756.60315	1425446756.228608	1360	628
131072	8	100	40	5	3343105	0.3667222967173955	2309012288	0.370686	1425449543.307441	1425449542.936748	1360	628
131072	8	100	40	5	4324453	0.3444179317496334	2817579158	0.460025	1425452334.169681	1425452333.709602	-2492	628
131072	8	50000	40	5	3299591	0.3619938150627402	2309012569	0.37486	1425449365.048591	1425449364.673723	1360	628
131072	8	50000	40	5	4307755	0.3433662068581815	2817579088	0.441616	1425452153.152299	1425452152.710675	1360	628
131072	1	100	40	5	59883104	0.6656862939417584	8666429118	1.585878	1425452242.205847	1425452240.619961	976	244
131072	8	50000	40	5	4302602	0.3429456262536846	2817579082	0.44697	1425454946.34234	1425454945.895362	1360	628
8388608	8	5000	40	5	4303483	0.3430603093398229	2817579188	0.446782	1425448018.82438	1425448018.37759	1360	628
8388608	8	5000	40	5	3280406	0.3599228148888223	2309012620	0.374971	1425450804.524272	1425450804.149293	1360	628
8388608	8	5000	40	5	3284749	0.3601499829559839	2309012652	0.375287	1425453604.587082	1425453604.211788	1360	628
1048576	8	500	40	5	4325829	0.3445697845119079	2817579487	0.458597	1425446998.359834	1425446997.901183	-2460	628
1048576	8	500	40	5	3294983	0.3614719785366815	2309012627	0.375036	1425449784.758881	1425449784.383838	1360	628
1048576	8	500	40	5	3306157	0.3628003344276449	2309012621	0.374927	1425452576.17092	1425452575.795985	1360	628
1048576	8	10000	500	5	58742238	0.3719928289810205	33497615292	5.337778	1425448735.535696	1425448730.197908	2580	244
1048576	8	10000	500	5	58983486	0.3735357660161299	33497615308	5.338397	1425451523.209966	1425451517.87156	2580	244
1048576	8	10000	500	5	58155249	0.3683420698318724	33497615319	5.34227	1425454322.594914	1425454317.252635	2580	244
131072	1	50000	40	5	59789389	0.6646861987611919	8666429251	1.588457	1425448780.912681	1425448779.324216	976	244
131072	8	1000	500	5	44818553	0.3904915479331174	27249330349	4.462223	1425447422.852985	1425447418.390752	2336	0
131072	8	1000	500	5	44818094	0.390708984591341	27249330349	4.463347	1425450206.252213	1425450201.788855	2336	0
131072	8	1000	500	5	44837554	0.390685051416792	27249330341	4.467145	1425452997.70468	1425452993.237525	2336	0
131072	8	50000	500	5	58462245	0.3706356780984997	33497614326	5.336757	1425449408.244139	1425449402.907372	2580	244
131072	8	50000	500	5	58248020	0.3691476573137716	33497614325	5.341197	1425452196.635622	1425452191.294416	2580	244
131072	8	50000	500	5	58100202	0.3682800167881859	33497614319	5.340078	1425454990.357926	1425454985.017838	2580	244
524288	8	5000	500	5	44555241	0.3884043936053405	27249328877	4.461971	1425448061.894943	1425448057.432962	2344	0
524288	8	5000	500	5	58487927	0.3708088085131235	33497613582	5.34058	1425450848.285185	1425450842.944592	2580	244
524288	8	5000	500	5	44539613	0.3883294647541521	27249328853	4.46465	1425453647.111289	1425453642.646631	2336	0
16777216	8	10000	50	5	3939692	0.3614942883107464	2729019605	0.443991	1425448694.420743	1425448693.976745	1424	692
131072	1	50000	40	5	43914203	0.664912506358346	7824668768	1.433404	1425451568.520437	1425451567.087023	2364	0
16777216	8	10000	50	5	5167773	0.3446953044474251	3336545543	0.530177	1425451482.250474	1425451481.720289	1424	692
16777216	8	10000	50	5	3970558	0.3644344020315877	2729019606	0.439394	1425454281.205952	1425454280.76655	1424	692
1048576	8	1000	50	5	5154029	0.3438361545217936	3336545666	0.529803	1425447382.115158	1425447381.585347	1424	692
1048576	8	1000	50	5	3942953	0.3619316936888659	2729019689	0.444247	1425450166.369422	1425450165.925167	1424	692
1048576	8	1000	50	5	5186268	0.3459436138380167	3336545649	0.530237	1425452957.367322	1425452956.837077	1424	692
131072	8	100	50	5	3926973	0.3604412006858985	2729019349	0.444032	1425446759.139573	1425446758.695533	1424	692
131072	8	100	50	5	3931572	0.3609270298135965	2729019340	0.442893	1425449545.836971	1425449545.39407	1424	692
131072	8	100	50	5	3935793	0.3613560599320714	2729019352	0.444156	1425452336.690135	1425452336.245971	1424	692
131072	8	50000	50	5	5207467	0.3473825534337123	3336545529	0.529776	1425449367.679826	1425449367.150042	1424	692
131072	8	50000	50	5	5225008	0.3485449687360645	3336545524	0.526721	1425452155.780506	1425452155.253778	1424	692
131072	1	50000	40	5	44005926	0.6663210440305007	7824668697	1.433263	1425454365.981001	1425454364.54773	732	0
131072	8	50000	50	5	3977940	0.3648522559958705	2729019631	0.444776	1425454948.894976	1425454948.450193	1424	692
8388608	8	5000	50	5	3984265	0.3657048735836648	2729019682	0.439392	1425448021.346618	1425448020.907218	1424	692
8388608	8	5000	50	5	5225921	0.3484406345795953	3336545928	0.54215	1425450807.165561	1425450806.623357	-2396	692
8388608	8	5000	50	5	3952403	0.3624765851804196	2729019989	0.455392	1425453607.138828	1425453606.683384	-2396	692
524288	8	500	50	5	3926399	0.3604489602985529	2729017887	0.443969	1425447000.922643	1425447000.478666	1424	692
524288	8	500	50	5	3942534	0.3619063215516133	2729017882	0.443908	1425449787.310706	1425449786.86679	1424	692
524288	8	500	50	5	3960099	0.3636224484970602	2729017890	0.444098	1425452578.711739	1425452578.267633	1424	692
8388608	8	10000	60	5	5471000	0.377363722275475	3577185294	0.584055	1425448697.427134	1425448696.843069	3184	820
8388608	8	10000	60	5	5507581	0.3798838672609069	3577185270	0.5838410000000001	1425451485.246899	1425451484.663051	1552	820
8388608	8	10000	60	5	7120754	0.3569393108522472	4382629962	0.697652	1425454284.299195	1425454283.601535	1552	820
8388608	1	5000	40	5	44056197	0.6669228975726603	7824669146	1.44613	1425447437.781688	1425447436.335506	-3084	0
1048576	8	1000	60	5	7192495	0.3605954368564739	4382629952	0.697103	1425447385.21845	1425447384.52134	1552	820
1048576	8	1000	60	5	5496075	0.3790673140150502	3577185310	0.584054	1425450169.375925	1425450168.791862	3184	820
1048576	8	1000	60	5	5473489	0.377538839123159	3577185259	0.583534	1425452960.352961	1425452959.769419	1552	820
131072	8	100	60	5	7131165	0.3576291526160512	4382629839	0.696457	1425446762.228642	1425446761.532177	1552	820
131072	8	100	60	5	5465786	0.3768551153914041	3577185441	0.594908	1425449548.832198	1425449548.237233	-2268	820
131072	8	100	60	5	5445086	0.3753008648876883	3577185430	0.59753	1425452339.681354	1425452339.08377	-2268	820
131072	8	50000	60	5	5461272	0.3765157433792097	3577185455	0.594147	1425449370.679835	1425449370.085635	-2300	820
131072	8	50000	60	5	5453383	0.376191321069332	3577185186	0.584132	1425452158.801736	1425452158.217596	1552	820
131072	8	50000	60	5	7129448	0.3574599187715984	4382629820	0.695838	1425454952.005112	1425454951.309266	1552	820
4194304	8	5000	60	5	5443553	0.3754944116821737	3577185248	0.583355	1425448024.348962	1425448023.7656	1552	820
8388608	1	5000	40	5	43845727	0.663785707335777	7824668805	1.434173	1425450221.106811	1425450219.672629	2340	0
4194304	8	5000	60	5	7150815	0.3584468678372057	4382629977	0.697612	1425450810.275196	1425450809.577576	1552	820
4194304	8	5000	60	5	7127820	0.3573313352753438	4382629935	0.696723	1425453610.222308	1425453609.525578	1552	820
524288	8	500	60	5	5450134	0.3759050640271285	3577183626	0.584914	1425447003.924315	1425447003.339392	3184	820
524288	8	500	60	5	5481796	0.3780855866714146	3577183583	0.583584	1425449790.303959	1425449789.720368	1552	820
524288	8	500	60	5	5494352	0.3789747726848843	3577183542	0.578831	1425452581.688261	1425452581.109422	1552	820
8388608	8	10000	70	5	8007395	0.3570387586204867	4953221802	0.786875	1425448700.778765	1425448699.991882	1616	884
8388608	8	10000	70	5	8017328	0.3575209848249989	4953221797	0.78713	1425451488.602864	1425451487.815726	1616	884
8388608	8	10000	70	5	6124705	0.3756845378645995	4048817777	0.660959	1425454287.556033	1425454286.895064	3248	884
1048576	8	1000	70	5	6096452	0.3738237092004524	4048818048	0.6699889999999999	1425447388.474726	1425447387.804684	-2204	884
1048576	8	1000	70	5	6155411	0.377523141297998	4048817741	0.660215	1425450172.585617	1425450171.925394	1616	884
8388608	1	5000	40	5	59788002	0.6645824454245532	8666429400	1.591133	1425453012.80452	1425453011.213378	2580	244
1048576	8	1000	70	5	6171464	0.3786500150902559	4048817747	0.660111	1425452963.593029	1425452962.93291	1616	884
131072	8	50000	70	5	6076227	0.3727766522434813	4048817200	0.65737	1425449373.881208	1425449373.22383	1616	884
131072	8	50000	70	5	8011549	0.3572934877232541	4953221229	0.786002	1425452162.151247	1425452161.365237	1616	884
131072	8	50000	70	5	7963332	0.3551153452441924	4953221227	0.787833	1425454955.365451	1425454954.57761	1616	884
4194304	8	5000	70	5	7968679	0.3553451046531036	4953221842	0.787716	1425448027.719338	1425448026.931612	3248	884
4194304	8	5000	70	5	6126874	0.3757515031289146	4048817736	0.660234	1425450813.517262	1425450812.857021	1616	884
4194304	8	5000	70	5	6173791	0.3785185359579645	4048817725	0.660256	1425453613.463864	1425453612.803602	1616	884
524288	8	500	70	5	7991928	0.3562940272510322	4953220378	0.798898	1425447007.2835	1425447006.484549	-2204	884
524288	8	500	70	5	6116979	0.3752154413860188	4048816018	0.660285	1425449793.543692	1425449792.883399	1616	884
524288	8	500	70	5	6176058	0.3787740824550807	4048816183	0.6648269999999999	1425452584.934921	1425452584.270081	-1404	884
131072	1	10000	100	5	107854787	0.6586456509994594	19158467418	3.57743	1425448162.546232	1425448158.968793	3080	756
1048576	1	500	40	5	43876350	0.6641947926278114	7824669156	1.443052	1425446783.486377	1425446782.043274	-3088	0
8388608	8	10000	80	5	9031064	0.3614743084086069	5424464115	0.862054	1425448704.38432	1425448703.522258	1680	948
8388608	8	10000	80	5	6943758	0.3821661330335632	4421100691	0.721778	1425451492.061292	1425451491.339506	1680	948
8388608	8	10000	80	5	9030992	0.3613634975888138	5424464125	0.8622570000000001	1425454291.109335	1425454290.247071	1680	948
1048576	8	1000	80	5	9034909	0.361696698470542	5424464184	0.862924	1425447392.063606	1425447391.200674	1680	948
1048576	8	1000	80	5	6914248	0.3807925101669991	4421100673	0.71984	1425450175.997371	1425450175.277523	1680	948
1048576	8	1000	80	5	9034870	0.3614894957883167	5424464420	0.874435	1425452967.202687	1425452966.328199	-2168	948
131072	8	50000	80	5	6876838	0.3784205925082403	4421100473	0.731724	1425449377.318164	1425449376.586388	-2140	948
131072	8	50000	80	5	6871330	0.3783092486360655	4421100164	0.721627	1425452165.608157	1425452164.886522	1680	948
131072	8	50000	80	5	8986458	0.3596492505941554	5424463549	0.86266	1425454958.994639	1425454958.131971	1680	948
4194304	8	5000	80	5	6909447	0.3805859311182377	4421100692	0.721041	1425448031.139554	1425448030.418505	1680	948
1048576	1	500	40	5	43861053	0.6640440986155391	7824668800	1.434597	1425449570.238244	1425449568.803637	2336	0
4194304	8	5000	80	5	6915508	0.3807153410295493	4421101111	0.733042	1425450816.96646	1425450816.233364	-2172	948
4194304	8	5000	80	5	9034899	0.361522536270399	5424464417	0.873399	1425453617.049046	1425453616.175596	-2172	948
524288	8	500	80	5	6934281	0.3819349448050911	4421098974	0.721201	1425447010.71039	1425447009.989181	1680	948
524288	8	500	80	5	6905653	0.3800563420837457	4421099266	0.732459	1425449796.990321	1425449796.25781	-2172	948
524288	8	500	80	5	6931735	0.3815884463020343	4421098964	0.721549	1425452588.348523	1425452587.626966	1680	948
8388608	8	10000	90	5	9906755	0.3611731026240402	5953655215	0.947093	1425448708.217686	1425448707.270584	3356	1012
8388608	8	10000	90	5	9855216	0.3592672290287683	5953655172	0.946832	1425451495.896145	1425451494.949306	1744	1012
8388608	8	10000	90	5	7587796	0.3805565292351556	4851332354	0.792023	1425454294.764661	1425454293.972632	1744	1012
524288	8	1000	90	5	9881176	0.3602178037604377	5953653499	0.946047	1425447395.896366	1425447394.950311	1744	1012
524288	8	1000	90	5	9884805	0.3603871082339852	5953653448	0.946112	1425450179.81698	1425450178.87086	1744	1012
1048576	1	500	40	5	44055479	0.6669349768402516	7824668821	1.431621	1425452361.107925	1425452359.676294	2344	0
524288	8	1000	90	5	7570759	0.3797137335760181	4851330638	0.791703	1425452970.861758	1425452970.070048	1744	1012
131072	8	50000	90	5	7589720	0.3806467823628154	4851331724	0.791425	1425449380.966234	1425449380.174801	1744	1012
131072	8	50000	90	5	7590753	0.3808038991253717	4851331718	0.791367	1425452169.295625	1425452168.50425	1744	1012
131072	8	50000	90	5	7590836	0.3808206719806454	4851331715	0.791569	1425454962.655445	1425454961.863869	1744	1012
4194304	8	5000	90	5	9853621	0.3591903725695439	5953655173	0.946435	1425448034.937973	1425448033.991531	1744	1012
4194304	8	5000	90	5	7627222	0.3825067075892297	4851332356	0.79159	1425450820.599268	1425450819.80767	1744	1012
4194304	8	5000	90	5	7585793	0.3804893519511696	4851332357	0.791722	1425453620.687284	1425453619.895554	1744	1012
262144	8	500	90	5	7610332	0.3815243584403845	4851332142	0.793381	1425447014.397886	1425447013.604495	3356	1012
262144	8	500	90	5	7522632	0.3770317633349622	4851332096	0.791743	1425449800.645125	1425449799.853374	1744	1012
262144	8	500	90	5	9886395	0.3602683866735904	5953654927	0.9479610000000001	1425452592.173746	1425452591.225778	1744	1012
1048576	1	10000	500	5	661348274	0.5867416973342363	120326615274	21.952852	1425448252.380329	1425448230.427467	3052	760
1048576	1	10000	500	5	661362082	0.5865236944162321	120326615262	21.927591	1425451040.666285	1425451018.738684	3052	760
1048576	1	10000	500	5	661260231	0.5865063243291192	120326615249	21.924855	1425453839.086957	1425453817.162093	3052	760
131072	1	1000	500	5	661357415	0.5867377002359905	120326614981	21.921145	1425447190.032535	1425447168.11138	3052	760
131072	1	1000	500	5	661353677	0.5867790091384358	120326614993	21.924778	1425449975.993056	1425449954.068268	3052	760
131072	1	1000	500	5	485660473	0.5869814068556896	110079200473	20.127085	1425452764.54731	1425452744.420215	3052	760
131072	1	50000	500	5	485679775	0.5869304510030153	110079199751	20.132606	1425448926.53372	1425448906.401104	3052	760
