module:input:0:probDimension	module:pub_input::blockSize	module:pub_input::mem_max	module:pub_input::nnz	module:pub_input::t_max	module:measure:PAPI:PAPI_L2_DCM	module:measure:PAPI:PAPI_L2_DC_MR	module:measure:PAPI:PAPI_TOT_INS	module:measure:time:time	module:measure:timestamp:End	module:measure:timestamp:Start	module:output:0:blocked_mflop_median	module:output:0:unblocked_mflop_max
131072	6	50000	70	5	1885	0.6493282810885291	281804	0.000612	1425454874.605656	1425454874.605037	341.7136058470232	683.4272116940465
4194304	6	5000	70	5	1174	0.6762672811059908	283396	0.00017	1425447947.060899	1425447947.060722	341.4403552279903	682.8807104559805
4194304	6	5000	70	5	1860	0.6505771248688352	283419	0.000604	1425450733.029602	1425450733.028993	341.4677489969952	682.9354979939905
4194304	6	5000	70	5	1809	0.651422398271516	283411	0.000602	1425453529.999983	1425453529.999375	341.4839516816322	682.9679033632643
524288	6	500	70	5	1831	0.6368695652173914	281470	0.000586	1425446971.162662	1425446971.16207	341.5381682050999	683.0763364101997
524288	6	500	70	5	1155	0.66189111747851	281498	0.00017	1425449757.782727	1425449757.782551	340.984144879399	681.9682897587979
524288	6	500	70	5	1916	0.655939746662102	281558	0.0006089999999999999	1425452549.175613	1425452549.174998	341.486013951799	682.972027903598
8388608	6	10000	80	5	1775	0.6199790429619281	283606	0.000584	1425448622.311036	1425448622.310447	341.7184394529036	683.4368789058072
8388608	6	10000	80	5	1890	0.663623595505618	283651	0.0006089999999999999	1425451408.614449	1425451408.613833	341.695566131257	683.391132262514
8388608	6	10000	80	5	1881	0.6549442896935933	283508	0.000613	1425454210.597698	1425454210.597079	341.5001785683055	683.000357136611
1048576	6	1000	80	5	1752	0.6145212206243423	283003	0.000587	1425447340.383257	1425447340.382664	341.8497479739883	683.6994959479766
1048576	6	1000	80	5	1839	0.6535181236673774	283033	0.000584	1425450125.779952	1425450125.779362	341.3770197217096	682.7540394434192
1048576	6	1000	80	5	1868	0.6593716907871514	283003	0.000604	1425452916.258433	1425452916.257822	341.4694485071168	682.9388970142336
131072	6	50000	80	5	1937	0.6559431087030139	282007	0.000583	1425449296.13664	1425449296.136051	341.9249825318061	683.8499650636121
131072	6	50000	80	5	1771	0.6177188698988489	282025	0.000605	1425452084.15376	1425452084.153148	342.0717306318789	684.1434612637579
131072	6	50000	80	5	1112	0.6607248960190136	281980	0.000168	1425454878.203747	1425454878.203573	341.9091696229218	683.8183392458435
4194304	6	5000	80	5	1811	0.6227647867950481	283443	0.000627	1425447950.690819	1425447950.690187	341.3976759311541	682.7953518623082
4194304	6	5000	80	5	1751	0.6006861063464837	283419	0.000611	1425450736.618327	1425450736.617711	341.8393921857399	683.6787843714799
4194304	6	5000	80	5	1729	0.613555713271824	283448	0.000598	1425453533.466031	1425453533.465426	341.6795021764386	683.3590043528772
524288	6	500	80	5	1836	0.6506024096385542	281471	0.000583	1425446974.620917	1425446974.620328	341.7707328319987	683.5414656639973
524288	6	500	80	5	1764	0.615277293337984	281471	0.000584	1425449761.378382	1425449761.377791	341.4351896499995	682.8703792999991
524288	6	500	80	5	1732	0.6130973451327434	281476	0.0005999999999999999	1425452552.794108	1425452552.793502	341.5575742877762	683.1151485755523
8388608	6	10000	90	5	1746	0.5987654320987654	283607	0.000594	1425448626.28458	1425448626.283979	342.822931846669	685.645863693338
8388608	6	10000	90	5	1816	0.6331938633193863	283641	0.000602	1425451412.615524	1425451412.614916	342.7274679589619	685.4549359179239
8388608	6	10000	90	5	1741	0.6171570365118753	283601	0.000604	1425454214.408707	1425454214.408096	342.9155969036089	685.8311938072178
524288	6	1000	90	5	1890	0.6669019054340155	281501	0.00058	1425447344.351109	1425447344.350523	342.8965846030379	685.7931692060757
524288	6	1000	90	5	1155	0.6496062992125984	281495	0.000177	1425450129.585265	1425450129.585082	342.7761431481169	685.5522862962338
524288	6	1000	90	5	1751	0.6253571428571428	281430	0.0005999999999999999	1425452920.076221	1425452920.075614	342.9106059706334	685.8212119412667
131072	6	50000	90	5	1840	0.6388888888888888	282013	0.000584	1425449299.942407	1425449299.941817	342.4508756941277	684.9017513882554
131072	6	50000	90	5	1151	0.6637831603229527	281947	0.000168	1425452087.962133	1425452087.961958	342.6009771397471	685.2019542794942
131072	6	50000	90	5	1914	0.6818667616672605	282006	0.000612	1425454882.018386	1425454882.017768	342.6190076463378	685.2380152926756
4194304	6	5000	90	5	1154	0.6545660805445264	283382	0.000177	1425447954.489292	1425447954.489109	342.8131930446929	685.6263860893857
4194304	6	5000	90	5	1842	0.6447322366118305	283428	0.000608	1425450740.424683	1425450740.424069	342.8588039138509	685.7176078277018
4194304	6	5000	90	5	1143	0.6653084982537835	283402	0.000171	1425453537.429383	1425453537.429206	342.8519139940227	685.7038279880453
262144	6	500	90	5	1133	0.6740035693039858	281686	0.000169	1425446978.59086	1425446978.590685	342.8329087541549	685.6658175083098
262144	6	500	90	5	1104	0.6678765880217786	281633	0.000167	1425449765.186856	1425449765.186683	342.8079675741741	685.6159351483482
262144	6	500	90	5	1757	0.6239346590909091	281748	0.000614	1425452556.613305	1425452556.612685	342.6975573845774	685.3951147691547
524288	8	10000	1000	5	1143	0.6868990384615384	281681	0.000168	1425448766.941601	1425448766.941427	340.9449808920887	681.8899617841773
524288	8	10000	1000	5	1152	0.6820603907637656	281709	0.000168	1425451554.624773	1425451554.624598	341.1965753026687	682.3931506053375
524288	8	10000	1000	5	1151	0.6851190476190476	281641	0.000169	1425454352.267408	1425454352.267232	340.9885231132261	681.9770462264522
131072	8	50000	1000	5	1219	0.6775986659255142	282303	0.000173	1425449437.922281	1425449437.922102	341.386945878803	682.773891757606
131072	8	50000	1000	5	1179	0.6702671972711768	282235	0.00017	1425452228.025642	1425452228.025465	341.3561035086317	682.7122070172635
131072	8	50000	1000	5	1145	0.6580459770114943	282302	0.000169	1425455021.794381	1425455021.794206	341.3868398817333	682.7736797634666
262144	8	5000	1000	5	1125	0.6838905775075987	281680	0.000168	1425448091.545514	1425448091.545339	341.5371886658192	683.0743773316384
262144	8	5000	1000	5	1152	0.6994535519125683	281661	0.000166	1425450879.703379	1425450879.703207	341.3214098539178	682.6428197078357
262144	8	5000	1000	5	1158	0.668205424120023	281687	0.000174	1425453676.792271	1425453676.792091	341.4324883088169	682.8649766176338
8388608	8	10000	100	5	1811	0.6365553602811951	283631	0.000595	1425448712.334388	1425448712.333786	342.733957747981	685.467915495962
8388608	8	10000	100	5	1303	0.6758298755186722	283584	0.000184	1425451500.024323	1425451500.024133	341.6113570764199	683.2227141528398
8388608	8	10000	100	5	1721	0.6092035398230089	283656	0.000604	1425454299.068105	1425454299.067494	342.5883539188484	685.1767078376968
524288	8	1000	100	5	1811	0.6307906652734239	281589	0.000585	1425447400.204747	1425447400.204156	342.5977969587052	685.1955939174104
524288	8	1000	100	5	1704	0.6079200856225473	281589	0.000589	1425450183.961868	1425450183.961274	342.2983368068418	684.5966736136836
524288	8	1000	100	5	1839	0.6505129112133003	281564	0.000596	1425452975.00293	1425452975.002328	342.4660520165774	684.9321040331548
131072	8	50000	100	5	1794	0.6299157303370787	282066	0.000584	1425449385.085541	1425449385.084951	342.5805535394164	685.1611070788327
131072	8	50000	100	5	1760	0.6092073381793008	282056	0.000589	1425452173.428955	1425452173.428359	342.63844903028	685.27689806056
131072	8	50000	100	5	1883	0.658621895767751	282071	0.000607	1425454966.783138	1425454966.782526	342.2950579516993	684.5901159033987
4194304	8	5000	100	5	1858	0.652616789603091	283412	0.000586	1425448039.233604	1425448039.233012	342.7563535168933	685.5127070337867
4194304	8	5000	100	5	1749	0.6228632478632479	283418	0.000592	1425450824.769501	1425450824.768903	342.673565402119	685.3471308042381
4194304	8	5000	100	5	1880	0.6534584636774418	283444	0.000607	1425453624.824594	1425453624.823981	342.5873275328389	685.1746550656777
262144	8	500	100	5	1163	0.6893894487255483	281696	0.000172	1425447018.536788	1425447018.536611	342.6253079115801	685.2506158231603
262144	8	500	100	5	1131	0.6867030965391621	281680	0.000169	1425449804.771464	1425449804.77129	342.5333482969789	685.0666965939578
262144	8	500	100	5	1131	0.6760310818888224	281736	0.000168	1425452596.316527	1425452596.316353	342.5934859411484	685.1869718822968
4194304	8	10000	200	5	1158	0.669364161849711	283431	0.00017	1425448719.179483	1425448719.179307	341.792186882966	683.5843737659319
4194304	8	10000	200	5	1157	0.6874628639334521	283426	0.000172	1425451506.861424	1425451506.861247	341.3853135312281	682.7706270624562
4194304	8	10000	200	5	1203	0.6901893287435457	283431	0.000172	1425454306.241163	1425454306.240985	341.593086246449	683.186172492898
262144	8	1000	200	5	1063	0.652948402948403	281741	0.000168	1425447407.382925	1425447407.382751	341.5766376402601	683.1532752805202
262144	8	1000	200	5	1113	0.6729141475211609	281661	0.000168	1425450190.793954	1425450190.79378	341.7146427840856	683.4292855681712
262144	8	1000	200	5	1117	0.6782027929568913	281639	0.000185	1425452982.202895	1425452982.202705	341.6117652942273	683.2235305884547
131072	8	50000	200	5	1825	0.6508559201141226	282445	0.000583	1425449391.900545	1425449391.899957	341.3933694240837	682.7867388481674
131072	8	50000	200	5	1103	0.6616676664667066	282312	0.000169	1425452180.280181	1425452180.280001	341.6050788094312	683.2101576188624
131072	8	50000	200	5	1702	0.6076401285255266	282390	0.000599	1425454973.99904	1425454973.998435	341.4796761260247	682.9593522520495
2097152	8	5000	200	5	1823	0.6409985935302391	283191	0.000585	1425448046.421767	1425448046.421175	341.7270687170281	683.4541374340562
2097152	8	5000	200	5	1723	0.6182274847506279	283182	0.00059	1425450831.934329	1425450831.933733	341.7667952827667	683.5335905655334
2097152	8	5000	200	5	1192	0.6974839087185488	283130	0.000168	1425453631.643518	1425453631.643344	341.9080374362797	683.8160748725594
131072	8	500	200	5	1078	0.6637931034482759	281354	0.000168	1425447025.372738	1425447025.372565	341.5156324529291	683.0312649058583
131072	8	500	200	5	1151	0.6967312348668281	281561	0.000168	1425449811.60873	1425449811.608556	341.6834226329079	683.3668452658158
131072	8	500	200	5	1150	0.6841165972635336	281486	0.000168	1425452603.149442	1425452603.149268	341.6162230961816	683.2324461923632
33554432	8	10000	20	5	1180	0.6723646723646723	283414	0.000174	1425448687.371335	1425448687.371155	347.152989691607	694.3059793832141
33554432	8	10000	20	5	1109	0.6648681055155875	283293	0.000172	1425451475.173761	1425451475.173583	347.954976075698	695.9099521513961
33554432	8	10000	20	5	1119	0.6578483245149912	283397	0.000166	1425454274.218832	1425454274.21866	341.7232452567948	683.4464905135895
2097152	8	1000	20	5	1134	0.6725978647686833	283111	0.000168	1425447375.058036	1425447375.057862	347.1027599905294	694.2055199810587
2097152	8	1000	20	5	1112	0.6480186480186481	283194	0.000168	1425450159.383169	1425450159.382995	342.2844021062954	684.5688042125907
2097152	8	1000	20	5	1130	0.653179190751445	283195	0.000174	1425452950.282246	1425452950.282066	341.8861721620431	683.7723443240862
262144	8	100	20	5	1144	0.6833930704898447	281414	0.000168	1425446752.205527	1425446752.205352	350.0458852218208	700.0917704436415
262144	8	100	20	5	1101	0.6738066095471236	281675	0.000168	1425449538.837931	1425449538.837757	350.2568239711812	700.5136479423625
262144	8	100	20	5	1142	0.6988984088127295	281619	0.000168	1425452329.679598	1425452329.679424	348.7044509512231	697.4089019024462
131072	8	50000	20	5	1115	0.6528103044496487	281792	0.000168	1425449360.636499	1425449360.636326	339.7924165158898	679.5848330317796
131072	8	50000	20	5	1137	0.6526980482204363	281752	0.000167	1425452148.63055	1425452148.630377	343.9305664162157	687.8611328324314
131072	8	50000	20	5	1149	0.6680232558139535	281767	0.000169	1425454941.802524	1425454941.802349	338.643835697929	677.2876713958581
16777216	8	5000	20	5	1129	0.660620245757753	283233	0.00017	1425448014.308902	1425448014.308726	341.1374627571496	682.2749255142992
16777216	8	5000	20	5	1154	0.6828402366863905	283214	0.000169	1425450800.043577	1425450800.043402	342.9151254616336	685.8302509232673
16777216	8	5000	20	5	1207	0.6803833145434047	283245	0.000174	1425453600.124316	1425453600.124136	342.832260639978	685.664521279956
1048576	8	500	20	5	1161	0.6714864083285136	282889	0.000169	1425446993.876444	1425446993.876269	341.5109651274246	683.0219302548493
1048576	8	500	20	5	1130	0.6823671497584541	283010	0.000169	1425449780.343495	1425449780.34332	343.082759540689	686.165519081378
1048576	8	500	20	5	1154	0.6768328445747801	282975	0.000169	1425452571.761587	1425452571.761412	341.5304131586958	683.0608263173916
16777216	8	10000	30	5	1783	0.6342938456065457	283251	0.000594	1425448689.550351	1425448689.549751	339.2710155924934	678.5420311849867
16777216	8	10000	30	5	1780	0.6330014224751067	283098	0.000607	1425451477.330386	1425451477.329773	345.0253303107195	690.0506606214391
16777216	8	10000	30	5	1750	0.6059556786703602	283257	0.000606	1425454276.373585	1425454276.372972	339.1369380918929	678.2738761837859
2097152	8	1000	30	5	1772	0.6457725947521866	283107	0.00058	1425447377.136463	1425447377.135877	345.3009583298853	690.6019166597706
2097152	8	1000	30	5	1827	0.6451271186440678	283206	0.000597	1425450161.543262	1425450161.54266	339.2978438154017	678.5956876308034
2097152	8	1000	30	5	1906	0.6913311570547697	283181	0.000596	1425452952.381552	1425452952.38095	339.2461541983196	678.4923083966393
262144	8	100	30	5	1800	0.6428571428571429	281676	0.000584	1425446754.292078	1425446754.291489	339.9778151828096	679.9556303656192
262144	8	100	30	5	1765	0.6425191117582818	281708	0.000581	1425449540.989831	1425449540.989245	339.927888678581	679.8557773571621
262144	8	100	30	5	1829	0.6404061624649859	281698	0.0005999999999999999	1425452331.774038	1425452331.773431	338.8488668448211	677.6977336896422
131072	8	50000	30	5	1759	0.6242015613910575	281804	0.000578	1425449362.73282	1425449362.732237	339.2984982153072	678.5969964306145
131072	8	50000	30	5	1853	0.6398480662983426	281786	0.000595	1425452150.777617	1425452150.777015	345.3775621693848	690.7551243387695
131072	8	50000	30	5	1916	0.6525885558583107	281682	0.000617	1425454943.963581	1425454943.962957	340.6123686446319	681.2247372892638
8388608	8	5000	30	5	1780	0.6289752650176679	283657	0.00059	1425448016.453653	1425448016.453058	339.1970963480783	678.3941926961566
8388608	8	5000	30	5	1740	0.6100981767180925	283626	0.0005910000000000001	1425450802.210695	1425450802.210099	339.1611296077672	678.3222592155344
8388608	8	5000	30	5	1799	0.6658031088082902	283595	0.000594	1425453602.282795	1425453602.282194	339.2127933163908	678.4255866327817
1048576	8	500	30	5	1785	0.6379556826304503	283018	0.000605	1425446995.979178	1425446995.978563	339.1800929383729	678.3601858767457
1048576	8	500	30	5	1886	0.6585195530726257	282963	0.000593	1425449782.457728	1425449782.457129	338.9885953745272	677.9771907490543
1048576	8	500	30	5	1766	0.6343390804597702	282997	0.000601	1425452573.859205	1425452573.858598	339.0683052819082	678.1366105638165
16777216	8	10000	40	5	1842	0.6490486257928119	283257	0.000608	1425448691.874704	1425448691.87409	331.7627831498273	663.5255662996545
16777216	8	10000	40	5	1770	0.6344086021505376	283052	0.0005910000000000001	1425451479.643169	1425451479.642572	347.5051881157327	695.0103762314654
16777216	8	10000	40	5	1831	0.6238500851788756	283256	0.000613	1425454278.695372	1425454278.694752	341.3445099145639	682.6890198291278
2097152	8	1000	40	5	1758	0.6164095371669004	283156	0.000586	1425447379.511823	1425447379.511231	347.8162865431793	695.6325730863585
2097152	8	1000	40	5	1148	0.6578796561604584	283174	0.000171	1425450163.850542	1425450163.850365	338.3591609200071	676.7183218400143
2097152	8	1000	40	5	1778	0.6313920454545454	283200	0.0005999999999999999	1425452954.723495	1425452954.722889	341.1798049061727	682.3596098123454
131072	8	100	40	5	1748	0.6200780418588152	281491	0.000587	1425446756.616542	1425446756.615949	341.966098525627	683.932197051254
131072	8	100	40	5	1815	0.6424778761061947	281456	0.000602	1425449543.322403	1425449543.321795	347.9021289284127	695.8042578568254
131072	8	100	40	5	1093	0.6801493466085874	281561	0.00017	1425452334.174835	1425452334.17466	337.6842164706461	675.3684329412922
131072	8	50000	40	5	1883	0.6556406685236769	281831	0.000612	1425449365.063582	1425449365.062964	341.5937229985367	683.1874459970735
131072	8	50000	40	5	1791	0.6286416286416286	281725	0.0005910000000000001	1425452153.168934	1425452153.168336	347.954976075698	695.9099521513961
131072	8	50000	40	5	1753	0.6003424657534246	281831	0.00061	1425454946.361312	1425454946.360696	341.6871390184251	683.3742780368502
8388608	8	5000	40	5	1778	0.6269393511988717	283631	0.000581	1425448018.836046	1425448018.835458	341.4642988878848	682.9285977757695
8388608	8	5000	40	5	1740	0.5993799517740269	283632	0.000589	1425450804.538316	1425450804.53772	341.6377707791714	683.2755415583428
8388608	8	5000	40	5	1750	0.6315409599422591	283473	0.00059	1425453604.60591	1425453604.605313	341.0247780108804	682.0495560217608
1048576	8	500	40	5	1159	0.6699421965317919	282938	0.000171	1425446998.364858	1425446998.364681	341.6022132532179	683.2044265064359
1048576	8	500	40	5	1862	0.6584158415841584	282950	0.000586	1425449784.773593	1425449784.773	340.9978082015386	681.9956164030772
1048576	8	500	40	5	1800	0.6484149855907781	283003	0.000602	1425452576.189224	1425452576.188615	341.7721070209413	683.5442140418826
1048576	8	10000	500	5	1118	0.6611472501478415	282985	0.00017	1425448735.540535	1425448735.540359	341.5322233695187	683.0644467390374
1048576	8	10000	500	5	1151	0.6859356376638855	283021	0.00017	1425451523.214399	1425451523.214223	341.67672323059	683.3534464611799
1048576	8	10000	500	5	1150	0.6740914419695193	282933	0.000167	1425454322.598829	1425454322.598656	341.6007307973854	683.2014615947709
131072	8	1000	500	5	1128	0.6774774774774774	281472	0.000167	1425447422.857071	1425447422.856898	341.6083116727724	683.2166233455448
131072	8	1000	500	5	1119	0.6848225214198287	281511	0.000167	1425450206.256786	1425450206.256613	341.7735741015356	683.5471482030712
131072	8	1000	500	5	1147	0.6860047846889952	281571	0.000169	1425452997.708968	1425452997.708793	341.679714755136	683.3594295102721
131072	8	50000	500	5	1154	0.6662817551963048	282675	0.000167	1425449408.248616	1425449408.248443	341.6982549487811	683.3965098975622
131072	8	50000	500	5	1101	0.6648550724637681	282650	0.000172	1425452196.640197	1425452196.640018	341.6480746627341	683.2961493254681
131072	8	50000	500	5	1106	0.6559905100830368	282675	0.000168	1425454990.36239	1425454990.362216	341.5876756340203	683.1753512680406
524288	8	5000	500	5	1147	0.6851851851851852	281513	0.000169	1425448061.899412	1425448061.899237	341.7065565512266	683.4131131024532
524288	8	5000	500	5	1139	0.6680351906158358	281577	0.000167	1425450848.289708	1425450848.289535	341.6982970878764	683.3965941757529
524288	8	5000	500	5	1137	0.653448275862069	281557	0.000168	1425453647.115798	1425453647.115624	341.7590724786318	683.5181449572636
16777216	8	10000	50	5	1867	0.6433494141971055	283255	0.000594	1425448694.43542	1425448694.43482	342.4558641328904	684.9117282657808
16777216	8	10000	50	5	1881	0.6567737430167597	283250	0.00059	1425451482.269092	1425451482.268495	342.5336561151113	685.0673122302226
16777216	8	10000	50	5	1863	0.6404262633207288	283231	0.000611	1425454281.222402	1425454281.221784	348.7196577147396	697.4393154294792
1048576	8	1000	50	5	1892	0.6647926914968376	283003	0.000589	1425447382.128642	1425447382.128047	342.6497429845584	685.2994859691167
1048576	8	1000	50	5	1712	0.6153846153846154	282998	0.000593	1425450166.384898	1425450166.384298	342.5710088215386	685.1420176430771
1048576	8	1000	50	5	1268	0.6741095162147793	282998	0.000236	1425452957.376915	1425452957.376672	342.1277489874096	684.2554979748191
131072	8	100	50	5	1791	0.6461038961038961	281288	0.00058	1425446759.153002	1425446759.152415	342.5189840661044	685.0379681322088
131072	8	100	50	5	1755	0.6181754138781261	281573	0.0005820000000000001	1425449545.851872	1425449545.851284	342.2932819313916	684.5865638627831
131072	8	100	50	5	1725	0.6063268892794376	281568	0.000603	1425452336.708251	1425452336.707642	342.2280259667243	684.4560519334485
131072	8	50000	50	5	1897	0.6545893719806763	281805	0.000584	1425449367.692764	1425449367.692174	342.14815458253	684.2963091650599
131072	8	50000	50	5	1894	0.6567267683772539	281780	0.000597	1425452155.799498	1425452155.798894	343.2697577263367	686.5395154526734
131072	8	50000	50	5	1850	0.6368330464716007	281753	0.00062	1425454948.913426	1425454948.9128	342.3550094465008	684.7100188930016
8388608	8	5000	50	5	1775	0.6223702664796634	283631	0.0005820000000000001	1425448021.359929	1425448021.35934	348.6344247965925	697.268849593185
8388608	8	5000	50	5	1179	0.6927144535840188	283519	0.000172	1425450807.170888	1425450807.17071	342.5074251551573	685.0148503103146
8388608	8	5000	50	5	1151	0.6762632197414806	283604	0.000171	1425453607.143825	1425453607.143648	342.0514713660526	684.1029427321052
524288	8	500	50	5	1791	0.6223071577484364	281501	0.0005910000000000001	1425447000.935645	1425447000.935047	342.7917338368028	685.5834676736057
524288	8	500	50	5	1820	0.6317250954529677	281506	0.000581	1425449787.32508	1425449787.324493	342.7761491559805	685.552298311961
524288	8	500	50	5	1788	0.6383434487682971	281471	0.000601	1425452578.729515	1425452578.728908	342.4309781606403	684.8619563212806
8388608	8	10000	60	5	1107	0.6656644618159951	283589	0.000169	1425448697.431498	1425448697.431323	342.3153724949238	684.6307449898476
8388608	8	10000	60	5	1838	0.6550249465431219	283585	0.000606	1425451485.265288	1425451485.264676	342.6103713796387	685.2207427592774
8388608	8	10000	60	5	1811	0.6376760563380282	283624	0.000604	1425454284.316882	1425454284.316272	342.5373243237676	685.0746486475351
1048576	8	1000	60	5	1779	0.6387791741472172	283028	0.0005910000000000001	1425447385.232494	1425447385.231897	342.2750787857846	684.5501575715691
1048576	8	1000	60	5	1119	0.6660714285714285	282966	0.000169	1425450169.379982	1425450169.379807	342.6187120659444	685.2374241318888
1048576	8	1000	60	5	1792	0.6204986149584487	282989	0.000595	1425452960.371875	1425452960.371273	342.5543324995959	685.1086649991919
131072	8	100	60	5	1729	0.6157407407407407	281505	0.000583	1425446762.24229	1425446762.2417	342.4509755314435	684.9019510628871
131072	8	100	60	5	1096	0.6562874251497006	281556	0.000171	1425449548.836624	1425449548.836448	342.4283120209908	684.8566240419816
131072	8	100	60	5	1210	0.7134433962264151	281517	0.000178	1425452339.686335	1425452339.686151	342.3573413177465	684.7146826354931
131072	8	50000	60	5	1223	0.7024698449167145	281757	0.000172	1425449370.684373	1425449370.684194	341.1735190791205	682.3470381582409
131072	8	50000	60	5	1871	0.6512356421858684	281708	0.000607	1425452158.8185	1425452158.817887	342.1030215555683	684.2060431111365
131072	8	50000	60	5	1893	0.6416949152542373	281831	0.000612	1425454952.023338	1425454952.02272	342.593357638717	685.1867152774339
4194304	8	5000	60	5	1714	0.598463687150838	283413	0.000585	1425448024.362229	1425448024.361639	342.4409765540976	684.8819531081951
4194304	8	5000	60	5	1707	0.6124865446716899	283443	0.000592	1425450810.289222	1425450810.288624	342.3893244716834	684.7786489433668
4194304	8	5000	60	5	1782	0.6377952755905512	283393	0.000603	1425453610.241278	1425453610.240668	342.4143154689364	684.8286309378728
524288	8	500	60	5	1134	0.661610268378063	281464	0.000168	1425447003.928749	1425447003.928576	341.8690088180361	683.7380176360723
524288	8	500	60	5	1727	0.6055399719495091	281467	0.000578	1425449790.320953	1425449790.320369	342.1519254480777	684.3038508961554
524288	8	500	60	5	1811	0.6528478731074261	281467	0.000599	1425452581.705664	1425452581.705058	346.440632779491	692.881265558982
8388608	8	10000	70	5	1786	0.632884479092842	283626	0.000583	1425448700.795768	1425448700.795179	342.6307604409089	685.2615208818178
8388608	8	10000	70	5	1787	0.630780091775503	283607	0.000612	1425451488.62134	1425451488.620722	342.7179788661733	685.4359577323465
8388608	8	10000	70	5	1176	0.7046135410425405	283566	0.000168	1425454287.560054	1425454287.559879	342.6034767188937	685.2069534377873
1048576	8	1000	70	5	1139	0.6763657957244655	283016	0.000171	1425447388.479482	1425447388.479305	342.6817807969332	685.3635615938664
1048576	8	1000	70	5	1795	0.6313753077734787	282979	0.0005999999999999999	1425450172.600533	1425450172.599927	342.724210452848	685.448420905696
1048576	8	1000	70	5	1878	0.6462491397109429	283028	0.000598	1425452963.609361	1425452963.608756	342.5895399725634	685.1790799451268
131072	8	50000	70	5	1748	0.6194188518781006	282056	0.00058	1425449373.894854	1425449373.894267	342.9374077832505	685.874815566501
131072	8	50000	70	5	1762	0.6295105394783851	282006	0.000587	1425452162.169115	1425452162.168522	342.4135008900304	684.8270017800608
131072	8	50000	70	5	1834	0.6489738145789101	281755	0.00061	1425454955.3847	1425454955.384083	342.5014978111356	685.0029956222711
4194304	8	5000	70	5	1115	0.652046783625731	283431	0.000167	1425448027.723494	1425448027.72332	342.2879539810465	684.575907962093
4194304	8	5000	70	5	1761	0.6314091072068841	283443	0.000588	1425450813.531809	1425450813.531215	342.6930547854274	685.3861095708547
4194304	8	5000	70	5	1885	0.6577110956036287	283412	0.000608	1425453613.484513	1425453613.483899	342.5435863968486	685.0871727936972
524288	8	500	70	5	1176	0.6758620689655173	281489	0.00017	1425447007.288842	1425447007.288666	342.5984356372002	685.1968712744005
524288	8	500	70	5	1768	0.6384976525821596	281481	0.000581	1425449793.559821	1425449793.559235	342.3575263882537	684.7150527765074
524288	8	500	70	5	1143	0.6695957820738138	281489	0.000169	1425452584.940007	1425452584.939832	341.8861721620431	683.7723443240862
8388608	8	10000	80	5	1771	0.6293532338308457	283621	0.000594	1425448704.399596	1425448704.398995	342.5453946593703	685.0907893187407
8388608	8	10000	80	5	1820	0.6359189378057303	283517	0.000599	1425451492.07723	1425451492.076624	342.5019127185394	685.0038254370787
8388608	8	10000	80	5	1727	0.6002780674313521	283624	0.000602	1425454291.126116	1425454291.125508	342.4883102067134	684.9766204134269
1048576	8	1000	80	5	1870	0.6459412780656304	282979	0.000589	1425447392.076585	1425447392.075991	342.3238320485818	684.6476640971636
1048576	8	1000	80	5	1787	0.6213490959666204	282973	0.0005910000000000001	1425450176.011855	1425450176.011257	342.2154215596548	684.4308431193097
1048576	8	1000	80	5	1130	0.6682436428149024	283016	0.000171	1425452967.207415	1425452967.207238	342.5878201973559	685.1756403947119
131072	8	50000	80	5	1147	0.668025626092021	281738	0.000169	1425449377.323105	1425449377.32293	342.5051134665855	685.010226933171
131072	8	50000	80	5	1764	0.6099585062240664	281964	0.0005999999999999999	1425452165.627466	1425452165.62686	342.3017181919998	684.6034363839997
131072	8	50000	80	5	1828	0.6376002790373212	281938	0.0006310000000000001	1425454959.014534	1425454959.013896	342.476042201199	684.9520844023981
4194304	8	5000	80	5	1737	0.6252699784017278	283382	0.000583	1425448031.152739	1425448031.15215	342.6126400061075	685.225280012215
4194304	8	5000	80	5	1175	0.670662100456621	283388	0.000171	1425450816.971404	1425450816.971227	340.256753507091	680.513507014182
4194304	8	5000	80	5	1196	0.6953488372093023	283385	0.000171	1425453617.053588	1425453617.053411	341.2401606328783	682.4803212657565
524288	8	500	80	5	1788	0.6249563089828731	281441	0.000583	1425447010.724268	1425447010.723678	342.1206519596274	684.2413039192548
524288	8	500	80	5	1226	0.6907042253521126	281385	0.000171	1425449796.995366	1425449796.995188	340.6048507491214	681.2097014982428
524288	8	500	80	5	1836	0.6464788732394366	281482	0.000605	1425452588.367727	1425452588.367116	342.1584470234942	684.3168940469884
8388608	8	10000	90	5	1182	0.6693091732729332	283620	0.000173	1425448708.222268	1425448708.222088	342.7636014817932	685.5272029635864
8388608	8	10000	90	5	1837	0.6500353857041755	283627	0.000597	1425451495.913008	1425451495.912406	342.2538913097804	684.5077826195608
8388608	8	10000	90	5	1842	0.6536550745209369	283585	0.000607	1425454294.783716	1425454294.783102	342.7104257315867	685.4208514631734
524288	8	1000	90	5	1794	0.6285914505956552	281471	0.000586	1425447395.910239	1425447395.909647	342.440915956015	684.8818319120301
524288	8	1000	90	5	1763	0.6203377902885292	281451	0.0005910000000000001	1425450179.831275	1425450179.830678	342.6140715612648	685.2281431225297
524288	8	1000	90	5	1826	0.6234209627859337	281477	0.000601	1425452970.879607	1425452970.879	342.636395664036	685.272791328072
