module:input:0:alpha	module:input:0:density	module:input:0:numVertex	module:measure:PAPI:PAPI_LD_INS	module:measure:PAPI:PAPI_TOT_INS	module:measure:time:time	module:measure:timestamp:End	module:measure:timestamp:Start	module:output:0:diff	module:output:0:num_iterations
0.5	0	60000	61674530	162725850	0.030936	1426614471.086149	1426614471.055208	2.925064276862746e-06	10
0.7	0	60000	74137048	195584244	0.037102	1426613174.435813	1426613174.398705	3.306362961351267e-06	12
0.7	0	60000	74137154	195584243	0.037102	1426613823.4062	1426613823.369092	3.306362961351267e-06	12
0.7	0	60000	74137254	195584244	0.037188	1426614472.380312	1426614472.343118	3.306362961351267e-06	12
0.8	0	60000	80368291	212013441	0.040148	1426613175.73146	1426613175.691306	3.791168359212003e-06	13
0.8	0	60000	80368396	212013440	0.04017	1426613824.706224	1426613824.666047	3.791168359212003e-06	13
0.8	0	60000	80368381	212013441	0.040149	1426614473.681338	1426614473.641183	3.791168359212003e-06	13
0.99	0	60000	92830905	244871834	0.046286	1426613178.355304	1426613178.309013	5.142420690007477e-06	15
0.99	0	60000	92831094	244871835	0.046296	1426613827.33094	1426613827.284638	5.142420690007477e-06	15
0.99	0	60000	92830904	244871835	0.046311	1426614476.303512	1426614476.257195	5.142420690007477e-06	15
0.9	0	60000	86599635	228442638	0.043174	1426613177.045001	1426613177.001821	4.604911439197473e-06	14
0.9	0	60000	86599943	228442640	0.043333	1426613826.016923	1426613825.973584	4.604911439197473e-06	14
0.9	0	60000	86599701	228442637	0.043244	1426614474.987294	1426614474.944043	4.604911439197473e-06	14
0.3	0	60000	58006478	153284833	0.029303	1426613179.723359	1426613179.69405	2.518314765298778e-06	8
0.3	0	60000	58006487	153284834	0.029275	1426613828.652118	1426613828.622837	2.518314765298778e-06	8
0.3	0	60000	58006552	153284834	0.029284	1426614477.626511	1426614477.597221	2.518314765298778e-06	8
0.5	0	60000	72692909	192061660	0.036679	1426613181.047954	1426613181.01127	2.175847570786002e-06	10
0.5	0	60000	72692852	192061660	0.036774	1426613829.979905	1426613829.943124	2.175847570786002e-06	10
0.5	0	60000	72692707	192061659	0.036649	1426614478.954341	1426614478.917686	2.175847570786002e-06	10
0.7	0	60000	80035984	211450071	0.040345	1426613182.382316	1426613182.341964	9.812112098588079e-06	11
0.7	0	60000	80035886	211450072	0.040247	1426613831.315996	1426613831.275743	9.812112098588079e-06	11
0.7	0	60000	80035979	211450072	0.040259	1426614480.30311	1426614480.262844	9.812112098588079e-06	11
0.8	0	60000	87378971	230838484	0.043895	1426613183.710532	1426613183.66663	8.974239354242165e-06	12
0.8	0	60000	87379220	230838485	0.044029	1426613832.651582	1426613832.607546	8.974239354242165e-06	12
0.8	0	60000	87379323	230838485	0.044057	1426614481.643566	1426614481.599503	8.974239354242165e-06	12
0.99	0	60000	102065402	269615310	0.051228	1426613186.398504	1426613186.34727	7.585362112097555e-06	14
0.99	0	60000	102065450	269615310	0.051289	1426613835.345053	1426613835.293757	7.585362112097555e-06	14
0.99	0	60000	102065348	269615311	0.051253	1426614484.337155	1426614484.285896	7.585362112097555e-06	14
0.9	0	60000	94722344	250226898	0.047614	1426613185.050043	1426613185.002422	8.630334812291017e-06	13
0.9	0	60000	94722125	250226898	0.047641	1426613833.997852	1426613833.950205	8.630334812291017e-06	13
0.9	0	60000	94722175	250226897	0.047582	1426614482.985405	1426614482.937817	8.630334812291017e-06	13
0.3	0	60000	57577289	152372457	0.030209	1426613187.797924	1426613187.76771	9.484930775098623e-06	7
0.3	0	60000	57577516	152372457	0.030132	1426613836.692833	1426613836.662694	9.484930775098623e-06	7
0.3	0	60000	57577335	152372457	0.030112	1426614485.686806	1426614485.656688	9.484930775098623e-06	7
0.5	0	60000	74262326	196487244	0.038773	1426613189.151297	1426613189.112517	4.464994251639288e-06	9
0.5	0	60000	74262298	196487244	0.038809	1426613838.048855	1426613838.01004	4.464994251639288e-06	9
0.5	0	60000	74262241	196487244	0.038762	1426614487.045779	1426614487.007011	4.464994251639288e-06	9
0.7	0	60000	90947000	240602030	0.047347	1426613190.516397	1426613190.469043	2.125635868863166e-06	11
0.7	0	60000	90946911	240602030	0.047323	1426613839.421404	1426613839.374075	2.125635868863166e-06	11
0.7	0	60000	90947085	240602031	0.04736	1426614488.421975	1426614488.374609	2.125635868863166e-06	11
0.8	0	60000	90946996	240602030	0.047442	1426613191.883179	1426613191.83573	8.215493526674135e-06	11
0.8	0	60000	90947157	240602031	0.047389	1426613840.786736	1426613840.739341	8.215493526674135e-06	11
0.8	0	60000	90947063	240602030	0.047499	1426614489.797209	1426614489.749704	8.215493526674135e-06	11
0.99	0	60000	107631855	284716817	0.055986	1426613194.634486	1426613194.578493	4.751090711800599e-06	13
0.99	0	60000	107631816	284716817	0.056006	1426613843.538561	1426613843.482549	4.751090711800599e-06	13
0.99	0	60000	107631947	284716816	0.056083	1426614492.55505	1426614492.49896	4.751090711800599e-06	13
0.9	0	60000	99289342	262659424	0.051798	1426613193.252937	1426613193.201132	6.205506904824669e-06	12
0.9	0	60000	99289379	262659422	0.051657	1426613842.162576	1426613842.110914	6.205506904824669e-06	12
0.9	0	60000	99289474	262659424	0.051638	1426614491.167979	1426614491.116335	6.205506904824669e-06	12
0.3	0	60000	72996961	193421442	0.038315	1426613196.06351	1426613196.025189	2.264553774929075e-06	8
0.3	0	60000	72997051	193421443	0.038477	1426613844.920131	1426613844.881649	2.264553774929075e-06	8
0.3	0	60000	72997189	193421442	0.038278	1426614493.944463	1426614493.906178	2.264553774929075e-06	8
0.5	0	60000	91466477	242324152	0.047828	1426613197.455135	1426613197.407301	1.539813195969991e-06	10
0.5	0	60000	91466575	242324151	0.047708	1426613846.324445	1426613846.276732	1.539813195969991e-06	10
0.5	0	60000	91466512	242324152	0.047724	1426614495.343321	1426614495.295591	1.539813195969991e-06	10
0.7	0	60000	100701203	266775505	0.052587	1426613198.849382	1426613198.796788	5.999000989462372e-06	11
0.7	0	60000	100701318	266775507	0.052657	1426613847.724675	1426613847.672012	5.999000989462372e-06	11
0.7	0	60000	100701408	266775507	0.05254	1426614496.751739	1426614496.699193	5.999000989462372e-06	11
0.8	0	60000	109936466	291226862	0.057832	1426613200.253226	1426613200.195389	4.781550007604179e-06	12
0.8	0	60000	109936264	291226862	0.057291	1426613849.135744	1426613849.078448	4.781550007604179e-06	12
0.8	0	60000	109936030	291226861	0.057312	1426614498.170548	1426614498.11323	4.781550007604179e-06	12
0.99	0	60000	128405658	340129570	0.066862	1426613203.077804	1426613203.010936	3.748692642187001e-06	14
0.99	0	60000	128405595	340129571	0.06697400000000001	1426613851.976177	1426613851.909196	3.748692642187001e-06	14
0.99	0	60000	128405497	340129571	0.06690599999999999	1426614500.997679	1426614500.930768	3.748692642187001e-06	14
0.9	0	60000	119171033	315678216	0.062229	1426613201.669677	1426613201.607442	4.077645730339955e-06	13
0.9	0	60000	119171109	315678216	0.062199	1426613850.550895	1426613850.48869	4.077645730339955e-06	13
0.9	0	60000	119170898	315678216	0.06208	1426614499.584462	1426614499.522375	4.077645730339955e-06	13
0.3	0	60000	69425404	184222164	0.037077	1426613204.539556	1426613204.502472	7.088674001120697e-06	7
0.3	0	60000	69425483	184222164	0.037001	1426613853.389961	1426613853.352955	7.088674001120697e-06	7
0.3	0	60000	69425470	184222163	0.037007	1426614502.411912	1426614502.3749	7.088674001120697e-06	7
0.5	0	60000	89526881	237518783	0.047597	1426613205.963942	1426613205.916338	2.80223587151385e-06	9
0.5	0	60000	89526778	237518782	0.047621	1426613854.826351	1426613854.778724	2.80223587151385e-06	9
0.5	0	60000	89527097	237518783	0.047695	1426614503.835185	1426614503.787484	2.80223587151385e-06	9
0.7	0	60000	99577343	264167092	0.052987	1426613207.388044	1426613207.33505	7.262679450928899e-06	10
0.7	0	60000	99577539	264167091	0.052873	1426613856.258769	1426613856.205889	7.262679450928899e-06	10
0.7	0	60000	99577573	264167092	0.052838	1426614505.261964	1426614505.20912	7.262679450928899e-06	10
0.8	0	60000	109628292	290815401	0.058214	1426613208.810501	1426613208.75228	4.722771470988595e-06	11
0.8	0	60000	109628400	290815401	0.058268	1426613857.695392	1426613857.637118	4.722771470988595e-06	11
0.8	0	60000	109628246	290815401	0.058134	1426614506.699053	1426614506.640912	4.722771470988595e-06	11
0.99	0	60000	129729753	344112018	0.06877999999999999	1426613211.684525	1426613211.615739	2.754016026045506e-06	13
0.99	0	60000	129729744	344112020	0.068727	1426613860.58068	1426613860.511947	2.754016026045506e-06	13
0.99	0	60000	129730044	344112020	0.06884800000000001	1426614509.593399	1426614509.524544	2.754016026045506e-06	13
0.9	0	60000	119679407	317463710	0.06401900000000001	1426613210.246837	1426613210.182811	3.551275174504092e-06	12
0.9	0	60000	119679308	317463711	0.06359099999999999	1426613859.134097	1426613859.0705	3.551275174504092e-06	12
0.9	0	60000	119678817	317463710	0.063375	1426614508.138021	1426614508.074639	3.551275174504092e-06	12
0.3	0	70000	32533825	85632387	0.015309	1426613212.933683	1426613212.918368	3.831355897534253e-06	8
0.3	0	70000	32533886	85632387	0.015323	1426613861.806758	1426613861.791429	3.831355897534253e-06	8
0.3	0	70000	32533789	85632386	0.015324	1426614510.818398	1426614510.803068	3.831355897534253e-06	8
0.5	0	70000	40773740	107297076	0.019108	1426613214.154	1426613214.134885	6.020062178314804e-06	10
0.5	0	70000	40773901	107297077	0.019127	1426613863.033663	1426613863.01453	6.020062178314804e-06	10
0.5	0	70000	40773788	107297076	0.019133	1426614512.042901	1426614512.023762	6.020062178314804e-06	10
0.7	0	70000	53133827	139794111	0.024814	1426613215.381238	1426613215.356418	3.041471447001921e-06	13
0.7	0	70000	53133962	139794111	0.024861	1426613864.267055	1426613864.242187	3.041471447001921e-06	13
0.7	0	70000	53133892	139794111	0.024859	1426614513.272792	1426614513.247927	3.041471447001921e-06	13
0.8	0	70000	57253788	150626455	0.026727	1426613216.606401	1426613216.579669	5.04837774384135e-06	14
0.8	0	70000	57253899	150626456	0.02674	1426613865.495142	1426613865.468396	5.04837774384135e-06	14
0.8	0	70000	57253969	150626456	0.026754	1426614514.515827	1426614514.489066	5.04837774384135e-06	14
0.99	0	70000	69613929	183123491	0.032461	1426613219.058829	1426613219.026361	5.537752888876424e-06	17
0.99	0	70000	69613964	183123490	0.032483	1426613867.960152	1426613867.927663	5.537752888876424e-06	17
0.99	0	70000	69613970	183123490	0.032517	1426614516.99055	1426614516.958027	5.537752888876424e-06	17
0.9	0	70000	61373809	161458801	0.028659	1426613217.829867	1426613217.801201	8.773472450427066e-06	15
0.9	0	70000	61374067	161458801	0.02868	1426613866.725277	1426613866.69659	8.773472450427066e-06	15
0.9	0	70000	61373826	161458800	0.028636	1426614515.754326	1426614515.725685	8.773472450427066e-06	15
0.3	0	70000	39809996	104935935	0.019223	1426613220.348432	1426613220.329203	9.698433192933494e-06	7
0.3	0	70000	39810011	104935935	0.019208	1426613869.233488	1426613869.214273	9.698433192933494e-06	7
0.3	0	70000	39810159	104935934	0.019258	1426614518.267316	1426614518.248051	9.698433192933494e-06	7
0.5	0	70000	51357354	135340833	0.024756	1426613221.617696	1426613221.592933	7.7661963793162e-06	9
0.5	0	70000	51357628	135340834	0.025502	1426613870.517761	1426613870.492252	7.7661963793162e-06	9
0.5	0	70000	51357556	135340833	0.02472	1426614519.541928	1426614519.517202	7.7661963793162e-06	9
0.7	0	70000	62904722	165745731	0.030213	1426613222.884766	1426613222.854547	8.207654794321132e-06	11
0.7	0	70000	62904732	165745729	0.030242	1426613871.797428	1426613871.767179	8.207654794321132e-06	11
0.7	0	70000	62904747	165745730	0.030222	1426614520.821508	1426614520.791279	8.207654794321132e-06	11
0.8	0	70000	68678412	180948179	0.032957	1426613224.166942	1426613224.133979	9.510231994016553e-06	12
0.8	0	70000	68678581	180948179	0.032986	1426613873.087189	1426613873.054197	9.510231994016553e-06	12
0.8	0	70000	68678465	180948179	0.032991	1426614522.109233	1426614522.076235	9.510231994016553e-06	12
0.99	0	70000	85999469	226555526	0.041158	1426613226.729736	1426613226.688573	5.067449893719007e-06	15
0.99	0	70000	85999575	226555525	0.041232	1426613875.674662	1426613875.633423	5.067449893719007e-06	15
0.99	0	70000	85999494	226555525	0.041205	1426614524.689326	1426614524.648114	5.067449893719007e-06	15
0.9	0	70000	80225865	211353077	0.03848	1426613225.444766	1426613225.40628	3.91767413038881e-06	14
0.9	0	70000	80225845	211353076	0.038464	1426613874.386391	1426613874.347921	3.91767413038881e-06	14
0.9	0	70000	80225818	211353077	0.038487	1426614523.398151	1426614523.359659	3.91767413038881e-06	14
0.3	0	70000	50129945	132300783	0.025184	1426613228.094205	1426613228.069014	9.577316635869583e-06	7
0.3	0	70000	50130101	132300784	0.025228	1426613876.988342	1426613876.963107	9.577316635869583e-06	7
0.3	0	70000	50130139	132300784	0.025255	1426614526.005193	1426614525.979931	9.577316635869583e-06	7
0.5	0	70000	64669219	170634395	0.032364	1426613229.411042	1426613229.378672	5.998535994296069e-06	9
0.5	0	70000	64669401	170634394	0.032437	1426613878.311496	1426613878.279052	5.998535994296069e-06	9
0.5	0	70000	64669426	170634396	0.032377	1426614527.330728	1426614527.298345	5.998535994296069e-06	9
0.7	0	70000	79208648	208968007	0.03958	1426613230.74312	1426613230.703535	4.837062239057276e-06	11
0.7	0	70000	79208638	208968006	0.039633	1426613879.643677	1426613879.604038	4.837062239057276e-06	11
0.7	0	70000	79208510	208968006	0.03961	1426614528.662355	1426614528.622739	4.837062239057276e-06	11
0.8	0	70000	86478116	228134811	0.043179	1426613232.06819	1426613232.025005	4.942984640992918e-06	12
0.8	0	70000	86478217	228134812	0.043209	1426613880.97188	1426613880.928664	4.942984640992918e-06	12
0.8	0	70000	86478317	228134813	0.043253	1426614530.001818	1426614529.958559	4.942984640992918e-06	12
0.99	0	70000	101017382	266468422	0.050322	1426613234.725329	1426613234.675	5.685613930383075e-06	14
0.99	0	70000	101017613	266468422	0.050425	1426613883.65443	1426613883.603999	5.685613930383075e-06	14
0.99	0	70000	101017478	266468423	0.050421	1426614532.683146	1426614532.632718	5.685613930383075e-06	14
0.9	0	70000	93747993	247301618	0.046758	1426613233.396234	1426613233.349469	5.460428642168708e-06	13
0.9	0	70000	93747850	247301617	0.046779	1426613882.315417	1426613882.268632	5.460428642168708e-06	13
0.9	0	70000	93747899	247301617	0.046816	1426614531.342818	1426614531.295997	5.460428642168708e-06	13
0.3	0	70000	67513849	178409861	0.034659	1426613236.129134	1426613236.094469	2.473218431374091e-06	8
0.3	0	70000	67513865	178409860	0.034688	1426613885.016377	1426613884.981683	2.473218431374091e-06	8
0.3	0	70000	67514000	178409861	0.034661	1426614534.05204	1426614534.017373	2.473218431374091e-06	8
0.5	0	70000	84610104	223551648	0.043381	1426613237.48619	1426613237.442803	1.995152291227843e-06	10
0.5	0	70000	84610114	223551648	0.043328	1426613886.396287	1426613886.352954	1.995152291227843e-06	10
0.5	0	70000	84610231	223551649	0.043378	1426614535.423666	1426614535.380281	1.995152291227843e-06	10
0.7	0	70000	93158322	246122544	0.04767	1426613238.849152	1426613238.801476	8.433075745417559e-06	11
0.7	0	70000	93158114	246122542	0.047624	1426613887.775475	1426613887.727846	8.433075745417559e-06	11
0.7	0	70000	93158391	246122544	0.047663	1426614536.796984	1426614536.749314	8.433075745417559e-06	11
0.8	0	70000	101706337	268693437	0.051991	1426613240.218813	1426613240.166815	7.211559556409616e-06	12
0.8	0	70000	101706338	268693438	0.052038	1426613889.151696	1426613889.099652	7.211559556409616e-06	12
0.8	0	70000	101706335	268693438	0.051994	1426614538.17572	1426614538.123719	7.211559556409616e-06	12
0.99	0	70000	118802527	313835227	0.060646	1426613242.967998	1426613242.907345	5.761908271104902e-06	14
0.99	0	70000	118802677	313835229	0.060832	1426613891.920203	1426613891.859365	5.761908271104902e-06	14
0.99	0	70000	118802674	313835228	0.060924	1426614540.949217	1426614540.888286	5.761908271104902e-06	14
0.9	0	70000	110254482	291264332	0.056375	1426613241.592394	1426613241.536013	6.631576906058269e-06	13
0.9	0	70000	110254492	291264333	0.056295	1426613890.533801	1426613890.4775	6.631576906058269e-06	13
0.9	0	70000	110254646	291264332	0.056321	1426614539.556042	1426614539.499715	6.631576906058269e-06	13
0.3	0	70000	76835068	203311114	0.040151	1426613244.425455	1426613244.385298	2.778100197493324e-06	8
0.3	0	70000	76835051	203311114	0.040134	1426613893.327268	1426613893.287128	2.778100197493324e-06	8
0.3	0	70000	76834969	203311114	0.04013	1426614542.367489	1426614542.327353	2.778100197493324e-06	8
0.5	0	70000	96285404	254739920	0.050113	1426613245.832582	1426613245.782464	2.213904215515662e-06	10
0.5	0	70000	96285722	254739921	0.050183	1426613894.745776	1426613894.695586	2.213904215515662e-06	10
0.5	0	70000	96285417	254739920	0.050126	1426614543.770281	1426614543.720149	2.213904215515662e-06	10
0.7	0	70000	106010798	280454322	0.055168	1426613247.23892	1426613247.183745	8.418489828580401e-06	11
0.7	0	70000	106010654	280454323	0.055123	1426613896.172431	1426613896.117301	8.418489828580401e-06	11
0.7	0	70000	106010991	280454322	0.055177	1426614545.18697	1426614545.131786	8.418489828580401e-06	11
0.8	0	70000	115735891	306168726	0.060125	1426613248.654489	1426613248.594358	6.051025240108172e-06	12
0.8	0	70000	115735971	306168726	0.060155	1426613897.598867	1426613897.538706	6.051025240108172e-06	12
0.8	0	70000	115735980	306168725	0.060166	1426614546.613046	1426614546.552873	6.051025240108172e-06	12
0.99	0	70000	135186431	357597532	0.070149	1426613251.493107	1426613251.422951	3.267363348252896e-06	14
0.99	0	70000	135186623	357597531	0.07013999999999999	1426613900.452033	1426613900.381886	3.267363348252896e-06	14
0.99	0	70000	135186279	357597532	0.070287	1426614549.475463	1426614549.405169	3.267363348252896e-06	14
0.9	0	70000	125461277	331883129	0.06514399999999999	1426613250.068518	1426613250.003367	4.590877040460539e-06	13
0.9	0	70000	125461158	331883129	0.065111	1426613899.019358	1426613898.95424	4.590877040460539e-06	13
0.9	0	70000	125461340	331883129	0.065196	1426614548.043288	1426614547.978086	4.590877040460539e-06	13
0.3	0	70000	74306210	196909806	0.039006	1426613252.968103	1426613252.92909	7.614336319159427e-06	7
0.3	0	70000	74306201	196909807	0.039229	1426613901.892625	1426613901.85339	7.614336319159427e-06	7
0.3	0	70000	74306268	196909808	0.039255	1426614550.90881	1426614550.869549	7.614336319159427e-06	7
0.5	0	70000	95833178	253909595	0.050084	1426613254.40295	1426613254.352859	2.716129560085341e-06	9
0.5	0	70000	95833330	253909595	0.050221	1426613903.33645	1426613903.286222	2.716129560085341e-06	9
0.5	0	70000	95833125	253909595	0.050225	1426614552.360363	1426614552.310131	2.716129560085341e-06	9
0.7	0	70000	106596745	282409488	0.055787	1426613255.853572	1426613255.797778	6.399236785888496e-06	10
0.7	0	70000	106596815	282409490	0.055678	1426613904.790956	1426613904.735272	6.399236785888496e-06	10
0.7	0	70000	106596789	282409490	0.055748	1426614553.811995	1426614553.756241	6.399236785888496e-06	10
0.8	0	70000	117360267	310909384	0.061225	1426613257.299214	1426613257.237982	3.723677741490812e-06	11
0.8	0	70000	117360245	310909384	0.061372	1426613906.247234	1426613906.185855	3.723677741490812e-06	11
0.8	0	70000	117360206	310909384	0.061411	1426614555.269128	1426614555.20771	3.723677741490812e-06	11
0.99	0	70000	128123808	339409279	0.066843	1426613260.207769	1426613260.140919	6.858039527113974e-06	12
0.99	0	70000	128123955	339409279	0.066841	1426613909.167414	1426613909.100567	6.858039527113974e-06	12
0.99	0	70000	128123621	339409279	0.06683	1426614558.199439	1426614558.132603	6.858039527113974e-06	12
0.9	0	70000	128123889	339409279	0.066873	1426613258.753258	1426613258.686378	2.378631146133313e-06	12
0.9	0	70000	128123689	339409277	0.066834	1426613907.7045	1426613907.637659	2.378631146133313e-06	12
0.9	0	70000	128123633	339409279	0.066845	1426614556.73331	1426614556.666458	2.378631146133313e-06	12
0.3	0	70000	80786664	214379650	0.043366	1426613261.75666	1426613261.713288	7.194847674026176e-06	7
0.3	0	70000	80786694	214379650	0.043339	1426613910.630366	1426613910.587021	7.194847674026176e-06	7
0.3	0	70000	80786804	214379649	0.043314	1426614559.666097	1426614559.622778	7.194847674026176e-06	7
0.5	0	70000	104180689	276410741	0.05566	1426613263.223708	1426613263.168041	2.371765096361618e-06	9
0.5	0	70000	104180821	276410741	0.055653	1426613912.111705	1426613912.056046	2.371765096361618e-06	9
0.5	0	70000	104180412	276410739	0.055688	1426614561.141355	1426614561.08566	2.371765096361618e-06	9
0.7	0	70000	115877543	307426286	0.061865	1426613264.709875	1426613264.648003	6.359784317554476e-06	10
0.7	0	70000	115877631	307426286	0.061995	1426613913.593194	1426613913.531192	6.359784317554476e-06	10
0.7	0	70000	115877602	307426286	0.06182	1426614562.632702	1426614562.570875	6.359784317554476e-06	10
0.8	0	70000	127574608	338441831	0.068004	1426613266.196119	1426613266.128108	4.422214377563393e-06	11
0.8	0	70000	127574544	338441831	0.06821000000000001	1426613915.077446	1426613915.00923	4.422214377563393e-06	11
0.8	0	70000	127574540	338441831	0.06800299999999999	1426614564.12419	1426614564.056181	4.422214377563393e-06	11
0.99	0	70000	150968524	400472922	0.080318	1426613269.181705	1426613269.101381	2.807649756683083e-06	13
0.99	0	70000	150968523	400472922	0.080582	1426613918.076796	1426613917.996208	2.807649756683083e-06	13
0.99	0	70000	150968264	400472922	0.080382	1426614567.125955	1426614567.045566	2.807649756683083e-06	13
0.9	0	70000	139271664	369457375	0.074591	1426613267.686257	1426613267.611659	3.440324925219767e-06	12
0.9	0	70000	139271527	369457376	0.07431500000000001	1426613916.579128	1426613916.504802	3.440324925219767e-06	12
0.9	0	70000	139271536	369457376	0.074198	1426614565.622076	1426614565.547871	3.440324925219767e-06	12
0.3	0	80000	37245255	98023629	0.017546	1426613270.487947	1426613270.470395	1.238096974498944e-06	8
0.3	0	80000	37245315	98023629	0.017574	1426613919.316177	1426613919.298597	1.238096974498944e-06	8
0.3	0	80000	37245348	98023629	0.01754	1426614568.37386	1426614568.356314	1.238096974498944e-06	8
0.5	0	80000	41963207	110427970	0.019723	1426613271.71938	1426613271.69965	9.294364873197766e-06	9
0.5	0	80000	41963509	110427971	0.020417	1426613920.553659	1426613920.533236	9.294364873197766e-06	9
0.5	0	80000	41963432	110427971	0.019749	1426614569.617267	1426614569.597512	9.294364873197766e-06	9
0.7	0	80000	56117652	147640997	0.026263	1426613272.960054	1426613272.933785	3.308167849876558e-06	12
0.7	0	80000	56117735	147640998	0.026325	1426613921.797731	1426613921.771399	3.308167849876558e-06	12
0.7	0	80000	56117831	147640998	0.026341	1426614570.865749	1426614570.839401	3.308167849876558e-06	12
0.8	0	80000	60835766	160045340	0.028513	1426613274.206085	1426613274.177566	4.764800341670931e-06	13
0.8	0	80000	60835907	160045340	0.028483	1426613923.04595	1426613923.01746	4.764800341670931e-06	13
0.8	0	80000	60835908	160045340	0.028558	1426614572.122838	1426614572.094273	4.764800341670931e-06	13
0.99	0	80000	74990066	197258366	0.035021	1426613276.703058	1426613276.66803	4.182683301412985e-06	16
0.99	0	80000	74990128	197258366	0.03508	1426613925.552866	1426613925.517779	4.182683301412985e-06	16
0.99	0	80000	74990093	197258366	0.03503	1426614574.638597	1426614574.60356	4.182683301412985e-06	16
0.9	0	80000	65553850	172449682	0.030637	1426613275.456717	1426613275.426074	7.303001790769008e-06	14
0.9	0	80000	65554022	172449682	0.030675	1426613924.301759	1426613924.271078	7.303001790769008e-06	14
0.9	0	80000	65553922	172449681	0.030667	1426614573.376584	1426614573.34591	7.303001790769008e-06	14
0.3	0	80000	45655711	120328943	0.022146	1426613278.033995	1426613278.011843	9.367644909779236e-06	7
0.3	0	80000	45655781	120328943	0.022185	1426613926.843521	1426613926.821329	9.367644909779236e-06	7
0.3	0	80000	45655831	120328943	0.022168	1426614575.93781	1426614575.915635	9.367644909779236e-06	7
0.5	0	80000	58902274	155205042	0.028485	1426613279.323822	1426613279.295331	7.193260845738191e-06	9
0.5	0	80000	58902519	155205042	0.028516	1426613928.141001	1426613928.112478	7.193260845738191e-06	9
0.5	0	80000	58902447	155205042	0.028469	1426614577.237039	1426614577.208564	7.193260845738191e-06	9
0.7	0	80000	72149111	190081140	0.035639	1426613280.63353	1426613280.597885	7.3567479295633e-06	11
0.7	0	80000	72148920	190081140	0.034843	1426613929.447328	1426613929.412479	7.3567479295633e-06	11
0.7	0	80000	72148938	190081139	0.034835	1426614578.553568	1426614578.518726	7.3567479295633e-06	11
0.8	0	80000	78772458	207519189	0.037965	1426613281.941766	1426613281.903795	8.389941811206203e-06	12
0.8	0	80000	78772444	207519189	0.038076	1426613930.753327	1426613930.715245	8.389941811206203e-06	12
0.8	0	80000	78772285	207519189	0.037981	1426614579.875302	1426614579.837315	8.389941811206203e-06	12
0.99	0	80000	98642191	259833337	0.047495	1426613284.561062	1426613284.51356	4.266680629911006e-06	15
0.99	0	80000	98642411	259833337	0.0475	1426613933.393788	1426613933.346282	4.266680629911006e-06	15
0.99	0	80000	98642053	259833335	0.047451	1426614582.520472	1426614582.473014	4.266680629911006e-06	15
0.9	0	80000	92018856	242395287	0.044286	1426613283.24615	1426613283.201858	3.350768576546211e-06	14
0.9	0	80000	92018999	242395287	0.044312	1426613932.069152	1426613932.024833	3.350768576546211e-06	14
0.9	0	80000	92018968	242395287	0.044315	1426614581.195586	1426614581.151265	3.350768576546211e-06	14
0.3	0	80000	57195244	150946484	0.028433	1426613285.945266	1426613285.916826	8.43441548084923e-06	7
0.3	0	80000	57195427	150946486	0.028424	1426613934.733779	1426613934.705348	8.43441548084923e-06	7
0.3	0	80000	57195508	150946486	0.028434	1426614583.87092	1426614583.842479	8.43441548084923e-06	7
0.5	0	80000	73786604	194691826	0.036565	1426613287.296402	1426613287.259831	5.234279599330164e-06	9
0.5	0	80000	73786646	194691828	0.036578	1426613936.090724	1426613936.054139	5.234279599330164e-06	9
0.5	0	80000	73786562	194691827	0.036637	1426614585.223431	1426614585.186788	5.234279599330164e-06	9
0.7	0	80000	90377843	238437170	0.044659	1426613288.651263	1426613288.606598	4.20253424815657e-06	11
0.7	0	80000	90377888	238437170	0.044709	1426613937.451081	1426613937.406365	4.20253424815657e-06	11
0.7	0	80000	90377993	238437169	0.044808	1426614586.593621	1426614586.548803	4.20253424815657e-06	11
0.8	0	80000	98673633	260309839	0.048751	1426613290.017572	1426613289.968816	4.228113936336576e-06	12
0.8	0	80000	98673634	260309841	0.048775	1426613938.818855	1426613938.770073	4.228113936336576e-06	12
0.8	0	80000	98673904	260309840	0.04882	1426614587.964824	1426614587.915997	4.228113936336576e-06	12
0.99	0	80000	115264653	304055182	0.056865	1426613292.765551	1426613292.708679	4.673200275486187e-06	14
0.99	0	80000	115264893	304055183	0.056865	1426613941.567465	1426613941.510593	4.673200275486187e-06	14
0.99	0	80000	115265160	304055183	0.056964	1426614590.715553	1426614590.658583	4.673200275486187e-06	14
0.9	0	80000	106969273	282182512	0.052826	1426613291.384157	1426613291.331325	4.584992882759939e-06	13
0.9	0	80000	106969302	282182512	0.052811	1426613940.195114	1426613940.142297	4.584992882759939e-06	13
0.9	0	80000	106969463	282182511	0.052842	1426614589.341727	1426614589.288878	4.584992882759939e-06	13
0.3	0	80000	67399469	178121602	0.034801	1426613294.227926	1426613294.193119	7.596964853405464e-06	7
0.3	0	80000	67399425	178121602	0.034729	1426613942.985757	1426613942.951022	7.596964853405464e-06	7
0.3	0	80000	67399474	178121602	0.034755	1426614592.106287	1426614592.071525	7.596964853405464e-06	7
0.5	0	80000	86944172	229728134	0.044664	1426613295.628752	1426613295.584082	3.903566730903678e-06	9
0.5	0	80000	86944059	229728134	0.044667	1426613944.425728	1426613944.381054	3.903566730903678e-06	9
0.5	0	80000	86944206	229728134	0.044729	1426614593.511311	1426614593.466576	3.903566730903678e-06	9
