module:input:0:alpha	module:input:0:density	module:input:0:numVertex	module:measure:PAPI:PAPI_LD_INS	module:measure:PAPI:PAPI_TOT_INS	module:measure:time:time	module:measure:timestamp:End	module:measure:timestamp:Start	module:output:0:rssUsage	module:output:0:vmUsage
0.8	0.8	200000	993527472	2950714358	0.959727	1426614765.4548	1426614764.495064	35904	36856
0.99	0.8	200000	993505484	2950714367	0.96063	1426613472.31779	1426613471.357152	35904	36856
0.99	0.8	200000	993527758	2950714356	0.96184	1426614121.426304	1426614120.464455	35904	36856
0.99	0.8	200000	993523858	2950714363	0.960118	1426614770.12592	1426614769.165792	35904	36856
0.9	0.8	200000	993506320	2950714344	0.961274	1426613469.981199	1426613469.019916	35904	36856
0.7	0.3	100000	221565195	665866688	0.198305	1426613988.991733	1426613988.79342	10020	10380
0.9	0.8	200000	993518429	2950714353	0.960873	1426614119.089868	1426614118.128985	35904	36856
0.9	0.8	200000	993528332	2950714365	0.963728	1426614767.792831	1426614766.829093	35904	36856
0.3	0.2	300000	489008080	1453709762	0.499789	1426613474.209285	1426613473.709487	21804	22508
0.3	0.2	300000	489008816	1453709763	0.440841	1426614123.258168	1426614122.817318	21804	22508
0.3	0.2	300000	488998093	1453709755	0.440075	1426614771.954461	1426614771.514377	21804	22508
0.5	0.2	300000	489001948	1453709761	0.441217	1426613475.847144	1426613475.405919	21804	22508
0.5	0.2	300000	489004091	1453709748	0.441222	1426614124.899392	1426614124.458161	21804	22508
0.5	0.2	300000	489008136	1453709759	0.439257	1426614773.598719	1426614773.159453	21804	22508
0.7	0.2	300000	488998318	1453709758	0.440347	1426613477.49654	1426613477.056185	21804	22508
0.7	0.2	300000	489003217	1453709756	0.440844	1426614126.561498	1426614126.120647	21804	22508
0.7	0.3	100000	221567116	665866692	0.198316	1426614638.060619	1426614637.862291	10020	10380
0.7	0.2	300000	488996217	1453709762	0.44074	1426614775.256529	1426614774.81578	21804	22508
0.8	0.2	300000	488998068	1453709758	0.440805	1426613479.173041	1426613478.732229	21804	22508
0.8	0.2	300000	488995670	1453709764	0.441112	1426614128.249298	1426614127.808177	21804	22508
0.8	0.2	300000	489001885	1453709756	0.442497	1426614776.944225	1426614776.501718	21804	22508
0.99	0.2	300000	489002498	1453709752	0.440054	1426613482.555865	1426613482.115803	21804	22508
0.99	0.2	300000	488996505	1453709758	0.440542	1426614131.650918	1426614131.210367	21804	22508
0.99	0.2	300000	489007148	1453709757	0.439575	1426614780.345997	1426614779.906414	21804	22508
0.9	0.2	300000	488993450	1453709756	0.441499	1426613480.855976	1426613480.414469	21804	22508
0.9	0.2	300000	488996973	1453709762	0.440826	1426614129.946108	1426614129.505273	21804	22508
0.9	0.2	300000	489008017	1453709761	0.441049	1426614778.642357	1426614778.2013	21804	22508
0.8	0.3	100000	221562302	665866694	0.197603	1426613341.486133	1426613341.288522	10020	10380
0.3	0.3	300000	720414787	2143337049	0.714212	1426613484.542572	1426613483.828351	30496	33528
0.3	0.3	300000	720406302	2143337051	0.6632670000000001	1426614133.590288	1426614132.927012	30496	33528
0.3	0.3	300000	720414945	2143337046	0.663934	1426614782.29594	1426614781.631996	30496	33528
0.5	0.3	300000	720415367	2143337058	0.663552	1426613486.437861	1426613485.774299	30496	33528
0.5	0.3	300000	720400916	2143337051	0.6638810000000001	1426614135.497049	1426614134.833158	30496	33528
0.5	0.3	300000	720416841	2143337056	0.664059	1426614784.188067	1426614783.523999	30496	33528
0.7	0.3	300000	720408197	2143337056	0.663539	1426613488.352994	1426613487.689445	30496	33528
0.7	0.3	300000	720418943	2143337060	0.664494	1426614137.425619	1426614136.761111	30496	33528
0.7	0.3	300000	720408063	2143337058	0.664562	1426614786.117305	1426614785.452735	30496	33528
0.8	0.3	300000	720414010	2143337063	0.664338	1426613490.291866	1426613489.627519	30496	33528
0.8	0.3	100000	221565045	665866692	0.198238	1426613990.35381	1426613990.155564	10020	10380
0.8	0.3	300000	720409450	2143337046	0.664252	1426614139.367994	1426614138.703733	30496	33528
0.8	0.3	300000	720404264	2143337049	0.664348	1426614788.069497	1426614787.40514	30496	33528
0.99	0.3	300000	720404846	2143337056	0.664251	1426613494.217336	1426613493.553076	30496	33528
0.99	0.3	300000	720402560	2143337053	0.665175	1426614143.29989	1426614142.634706	30496	33528
0.99	0.3	300000	720415519	2143337053	0.664613	1426614792.010433	1426614791.345812	30496	33528
0.9	0.3	300000	720400059	2143337049	0.663671	1426613492.247785	1426613491.584105	30496	33528
0.9	0.3	300000	720420306	2143337056	0.664782	1426614141.320978	1426614140.656186	30496	33528
0.9	0.3	300000	720419580	2143337049	0.660973	1426614790.025768	1426614789.364785	30496	33528
0.3	0.4	300000	893594968	2648515879	0.902575	1426613496.443385	1426613495.5408	36572	37264
0.3	0.4	300000	893581836	2648515686	0.852613	1426614145.495701	1426614144.643079	36572	37264
0.8	0.3	100000	221570322	665866688	0.198463	1426614639.417546	1426614639.219076	10020	10380
0.3	0.4	300000	893562173	2648515683	0.844877	1426614794.194247	1426614793.34936	36572	37264
0.5	0.4	300000	893584515	2648515677	0.844905	1426613498.57488	1426613497.729965	36572	37264
0.5	0.4	300000	893587696	2648515677	0.844983	1426614147.637636	1426614146.792643	36572	37264
0.5	0.4	300000	893576022	2648515684	0.845267	1426614796.339308	1426614795.494031	36572	37264
0.7	0.4	300000	893576064	2648515681	0.845715	1426613500.7423	1426613499.896577	36572	37264
0.7	0.4	300000	893577286	2648515675	0.845321	1426614149.815792	1426614148.970461	36572	37264
0.7	0.4	300000	893582345	2648515686	0.850576	1426614798.535781	1426614797.685196	36572	37264
0.8	0.4	300000	893575873	2648515677	0.845061	1426613502.944304	1426613502.099234	36572	37264
0.8	0.4	300000	893579866	2648515700	0.8658940000000001	1426614152.046103	1426614151.1802	36572	37264
0.8	0.4	300000	893573869	2648515668	0.844002	1426614800.740983	1426614799.896972	36572	37264
0.5	0.2	100000	158917459	479220148	0.140815	1426613330.950619	1426613330.809791	7508	8428
0.99	0.3	100000	221562211	665866692	0.197808	1426613344.213175	1426613344.01536	10020	10380
0.99	0.4	300000	893579815	2648515688	0.8446360000000001	1426613507.424738	1426613506.580093	36572	37264
0.99	0.4	300000	893571392	2648515672	0.845973	1426614156.501978	1426614155.655996	36572	37264
0.99	0.4	300000	893563010	2648515674	0.84499	1426614805.224788	1426614804.379789	36572	37264
0.9	0.4	300000	893553246	2648515681	0.845893	1426613505.179345	1426613504.333442	36572	37264
0.9	0.4	300000	893563856	2648515673	0.845631	1426614154.265835	1426614153.420195	36572	37264
0.9	0.4	300000	893589258	2648515685	0.8456090000000001	1426614802.974875	1426614802.129257	36572	37264
0.3	0.5	300000	1078212081	3196544477	1.109409	1426613509.996831	1426613508.887412	42308	44236
0.3	0.5	300000	1078192760	3196544485	1.035446	1426614158.939199	1426614157.903743	42308	44236
0.3	0.5	300000	1078204261	3196544471	1.034913	1426614807.663721	1426614806.628798	42308	44236
0.5	0.5	300000	1078216300	3196544452	1.036354	1426613512.371865	1426613511.335501	42308	44236
0.99	0.3	100000	221566912	665866690	0.197873	1426613993.081184	1426613992.883303	10020	10380
0.5	0.5	300000	1078210010	3196544487	1.03656	1426614161.306415	1426614160.269846	42308	44236
0.5	0.5	300000	1078186538	3196544471	1.028215	1426614810.023921	1426614808.995696	42308	44236
0.7	0.5	300000	1078201557	3196544481	1.036222	1426613514.771613	1426613513.735382	42308	44236
0.7	0.5	300000	1078209507	3196544476	1.03447	1426614163.708604	1426614162.674125	42308	44236
0.7	0.5	300000	1078208058	3196544477	1.035179	1426614812.443626	1426614811.408436	42308	44236
0.8	0.5	300000	1078193530	3196544470	1.035459	1426613517.218489	1426613516.18302	42308	44236
0.8	0.5	300000	1078193298	3196544497	1.036567	1426614166.16163	1426614165.125052	42308	44236
0.8	0.5	300000	1078204895	3196544480	1.035491	1426614814.896734	1426614813.861233	42308	44236
0.99	0.5	300000	1078189305	3196544473	1.034825	1426613522.154124	1426613521.119291	42308	44236
0.99	0.5	300000	1078197368	3196544482	1.037681	1426614171.108093	1426614170.070403	42308	44236
0.99	0.3	100000	221566750	665866688	0.197996	1426614642.150642	1426614641.952637	10020	10380
0.99	0.5	300000	1078207736	3196544476	1.035357	1426614819.845724	1426614818.810358	42308	44236
0.9	0.5	300000	1078202702	3196544479	1.03428	1426613519.673949	1426613518.63966	42308	44236
0.9	0.5	300000	1078212678	3196544478	1.036325	1426614168.618451	1426614167.582117	42308	44236
0.9	0.5	300000	1078209621	3196544473	1.035291	1426614817.36527	1426614816.329968	42308	44236
0.3	0.6	300000	1231074700	3645396923	1.260732	1426613524.882954	1426613523.622213	46740	47596
0.3	0.6	300000	1231058832	3645396903	1.191583	1426614173.769565	1426614172.577971	46740	47596
0.3	0.6	300000	1231059529	3645396923	1.207363	1426614822.532208	1426614821.324836	46740	47596
0.5	0.6	300000	1231060590	3645396909	1.199642	1426613527.44132	1426613526.241668	46740	47596
0.5	0.6	300000	1231060295	3645396921	1.201505	1426614176.327902	1426614175.126387	46740	47596
0.5	0.6	300000	1231029272	3645396923	1.20003	1426614825.088413	1426614823.888373	46740	47596
0.9	0.3	100000	221562747	665866686	0.197075	1426613342.840086	1426613342.643003	10020	10380
0.7	0.6	300000	1231036435	3645396920	1.200725	1426613530.032168	1426613528.831433	46740	47596
0.7	0.6	300000	1231065008	3645396915	1.200502	1426614178.938554	1426614177.738042	46740	47596
0.7	0.6	300000	1231056373	3645396917	1.203124	1426614827.701588	1426614826.498454	46740	47596
0.8	0.6	300000	1231038288	3645396903	1.19913	1426613532.660282	1426613531.461142	46740	47596
0.8	0.6	300000	1231057636	3645396918	1.201015	1426614181.565416	1426614180.364391	46740	47596
0.8	0.6	300000	1231061476	3645396899	1.188833	1426614830.321652	1426614829.13281	46740	47596
0.99	0.6	300000	1231064462	3645396933	1.200451	1426613538.009277	1426613536.808816	46740	47596
0.99	0.6	300000	1231055218	3645396916	1.199624	1426614186.931685	1426614185.732051	46740	47596
0.99	0.6	300000	1231064861	3645396917	1.200794	1426614835.659077	1426614834.458272	46740	47596
0.9	0.6	300000	1231048465	3645396910	1.199774	1426613535.317095	1426613534.117311	46740	47596
0.9	0.3	100000	221565884	665866690	0.197759	1426613991.714518	1426613991.516752	10020	10380
0.9	0.6	300000	1231137815	3645397276	1.212552	1426614184.254713	1426614183.042103	42976	47596
0.9	0.6	300000	1231067013	3645396911	1.200402	1426614832.978582	1426614831.77817	46740	47596
0.3	0.7	300000	1375575524	4070639327	1.457721	1426613540.972081	1426613539.514303	47452	50972
0.3	0.7	300000	1375484520	4070639001	1.368665	1426614189.799623	1426614188.430944	50644	50972
0.3	0.7	300000	1375467954	4070638984	1.355666	1426614838.52641	1426614837.170733	50644	50972
0.5	0.7	300000	1375481114	4070638994	1.354347	1426613543.72195	1426613542.367593	50644	50972
0.5	0.7	300000	1375489158	4070638981	1.341837	1426614192.541539	1426614191.199692	50644	50972
0.5	0.7	300000	1375486980	4070638992	1.355296	1426614841.294128	1426614839.938822	50644	50972
0.7	0.7	300000	1375473164	4070639004	1.355061	1426613546.538964	1426613545.183894	50644	50972
0.7	0.7	300000	1375487757	4070638992	1.354625	1426614195.440216	1426614194.085581	50644	50972
0.9	0.3	100000	221570136	665866688	0.19782	1426614640.777401	1426614640.579573	10020	10380
0.7	0.7	300000	1375538256	4070639365	1.36774	1426614844.129369	1426614842.761572	46852	50972
0.8	0.7	300000	1375463492	4070638994	1.354257	1426613549.372341	1426613548.018073	50644	50972
0.8	0.7	300000	1375490809	4070638985	1.342866	1426614198.284058	1426614196.941182	50644	50972
0.8	0.7	300000	1375589156	4070639331	1.374997	1426614847.002437	1426614845.627383	47452	50972
0.99	0.7	300000	1375449670	4070638988	1.354946	1426613555.131666	1426613553.77671	50644	50972
0.99	0.7	300000	1375554313	4070639355	1.369265	1426614204.08351	1426614202.714188	50644	50972
0.99	0.7	300000	1375475225	4070638989	1.361687	1426614852.78249	1426614851.420793	50644	50972
0.9	0.7	300000	1375471435	4070638990	1.354327	1426613552.235152	1426613550.880814	50644	50972
0.9	0.7	300000	1375572554	4070639364	1.373099	1426614201.170074	1426614199.796918	46880	50972
0.9	0.7	300000	1375498820	4070638991	1.356111	1426614849.874451	1426614848.518331	50644	50972
0.3	0.4	100000	280976634	843897481	0.297811	1426613345.685947	1426613345.388128	12228	12384
0.3	0.8	300000	1517680946	4490717851	1.574651	1426613558.267918	1426613556.693257	53792	54452
0.3	0.8	300000	1517618966	4490716987	1.521534	1426614207.151951	1426614205.630408	53792	54452
0.3	0.8	300000	1517609532	4490716977	1.511929	1426614855.850152	1426614854.338213	53792	54452
0.5	0.8	300000	1517610813	4490716979	1.511012	1426613561.236046	1426613559.725024	53792	54452
0.5	0.8	300000	1517582274	4490716981	1.509693	1426614210.126577	1426614208.616874	53792	54452
0.5	0.8	300000	1517593919	4490716966	1.51075	1426614858.824367	1426614857.313607	53792	54452
0.7	0.8	300000	1517704692	4490717350	1.525937	1426613564.294767	1426613562.768771	50028	54452
0.7	0.8	300000	1517603357	4490716978	1.510538	1426614213.180529	1426614211.669981	53792	54452
0.7	0.8	300000	1517697454	4490717348	1.529059	1426614861.889022	1426614860.359906	50028	54452
0.8	0.8	300000	1517580272	4490716966	1.509697	1426613567.414992	1426613565.905284	53792	54452
0.3	0.4	100000	280973879	843897483	0.253817	1426613994.524019	1426613994.270194	12228	12384
0.8	0.8	300000	1517682483	4490717344	1.529746	1426614216.30361	1426614214.773807	50028	54452
0.8	0.8	300000	1517605952	4490716972	1.502104	1426614864.988971	1426614863.486857	53792	54452
0.99	0.8	300000	1517579311	4490716978	1.509595	1426613573.68515	1426613572.175545	53792	54452
0.99	0.8	300000	1517585765	4490716978	1.510672	1426614222.554949	1426614221.044267	53792	54452
0.99	0.8	300000	1517608011	4490716982	1.510638	1426614871.275809	1426614869.765161	53792	54452
0.9	0.8	300000	1517696287	4490717336	1.522461	1426613570.538658	1426613569.016129	50000	54452
0.9	0.8	300000	1517601364	4490716966	1.510178	1426614219.414619	1426614217.904426	53792	54452
0.9	0.8	300000	1517607428	4490716982	1.510905	1426614868.102373	1426614866.591458	53792	54452
0.3	0.2	400000	688214464	2048687853	0.697455	1426613576.057823	1426613575.360359	31692	35700
0.3	0.2	400000	688198190	2048687859	0.631298	1426614224.861442	1426614224.230135	31692	35700
0.3	0.4	100000	280977452	843897481	0.253654	1426614643.579023	1426614643.325361	12228	12384
0.3	0.2	400000	688194676	2048687870	0.645227	1426614873.611873	1426614872.966638	31692	35700
0.5	0.2	400000	688186655	2048687847	0.626992	1426613577.913518	1426613577.286517	31692	35700
0.5	0.2	400000	688192777	2048687862	0.627629	1426614226.727806	1426614226.100168	31692	35700
0.5	0.2	400000	688189898	2048687860	0.630429	1426614875.479156	1426614874.848717	31692	35700
0.7	0.2	400000	688193664	2048687856	0.626199	1426613579.790129	1426613579.163921	31692	35700
0.7	0.2	400000	688203508	2048687860	0.630485	1426614228.613686	1426614227.983191	31692	35700
0.7	0.2	400000	688212617	2048687855	0.630827	1426614877.364007	1426614876.733172	31692	35700
0.8	0.2	400000	688188772	2048687851	0.62786	1426613581.691894	1426613581.064025	31692	35700
0.8	0.2	400000	688204585	2048687852	0.631067	1426614230.527074	1426614229.895997	31692	35700
0.8	0.2	400000	688190894	2048687856	0.630332	1426614879.269208	1426614878.638867	31692	35700
0.5	0.4	100000	280970985	843897484	0.253476	1426613347.090813	1426613346.837329	12228	12384
0.99	0.2	400000	688204227	2048687874	0.631205	1426613585.531278	1426613584.900065	31692	35700
0.99	0.2	400000	688201579	2048687852	0.630494	1426614234.381884	1426614233.751381	31692	35700
0.99	0.2	400000	688198333	2048687851	0.630471	1426614883.127796	1426614882.497316	31692	35700
0.9	0.2	400000	688193106	2048687852	0.630485	1426613583.605457	1426613582.974963	31692	35700
0.9	0.2	400000	688197910	2048687859	0.6306	1426614232.446646	1426614231.816036	31692	35700
0.9	0.2	400000	688202810	2048687864	0.640227	1426614881.202373	1426614880.562136	31692	35700
0.3	0.3	400000	966541988	2867127723	0.994416	1426613587.839701	1426613586.845275	40468	43768
0.3	0.3	400000	966529351	2867127730	0.909802	1426614236.617356	1426614235.707544	40468	43768
0.3	0.3	400000	966528985	2867127723	0.9089	1426614885.359553	1426614884.450644	40468	43768
0.5	0.3	400000	966523525	2867127714	0.903516	1426613590.015233	1426613589.111708	40468	43768
0.5	0.2	100000	158921113	479220142	0.140476	1426613979.809465	1426613979.668982	7508	8428
0.5	0.4	100000	280977320	843897486	0.254198	1426613995.942086	1426613995.68788	12228	12384
0.5	0.3	400000	966543029	2867127729	0.909832	1426614238.810973	1426614237.901131	40468	43768
0.5	0.3	400000	966522998	2867127734	0.909243	1426614887.547422	1426614886.63817	40468	43768
0.7	0.3	400000	966527448	2867127726	0.908622	1426613592.242521	1426613591.333889	40468	43768
0.7	0.3	400000	966545583	2867127711	0.9092789999999999	1426614241.033302	1426614240.124014	40468	43768
0.7	0.3	400000	966525837	2867127720	0.908609	1426614889.765718	1426614888.857099	40468	43768
0.8	0.3	400000	966518182	2867127724	0.908546	1426613594.490764	1426613593.582209	40468	43768
0.8	0.3	400000	966553272	2867127722	0.908937	1426614243.284504	1426614242.375558	40468	43768
0.8	0.3	400000	966537509	2867127723	0.909131	1426614892.024417	1426614891.115276	40468	43768
0.99	0.3	400000	966544789	2867127728	0.909713	1426613599.075551	1426613598.165828	40468	43768
0.99	0.3	400000	966535761	2867127729	0.908978	1426614247.855194	1426614246.946208	40468	43768
0.5	0.4	100000	280974026	843897480	0.253914	1426614644.988111	1426614644.734189	12228	12384
0.99	0.3	400000	966515540	2867127715	0.909466	1426614896.589713	1426614895.680238	40468	43768
0.9	0.3	400000	966527095	2867127729	0.909602	1426613596.773097	1426613595.863485	40468	43768
0.9	0.3	400000	966542461	2867127720	0.908415	1426614245.553401	1426614244.644976	40468	43768
0.9	0.3	400000	966534160	2867127711	0.902021	1426614894.285924	1426614893.383894	40468	43768
0.3	0.4	400000	1257381432	3731517085	1.275606	1426613601.757097	1426613600.481482	52396	58752
0.3	0.4	400000	1257314980	3731516626	1.209399	1426614250.47822	1426614249.268811	52396	58752
0.3	0.4	400000	1257309748	3731516624	1.21038	1426614899.225587	1426614898.015197	52396	58752
0.5	0.4	400000	1257423094	3731516999	1.223641	1426613604.315051	1426613603.091354	48632	58752
0.5	0.4	400000	1257326100	3731516628	1.208383	1426614253.035483	1426614251.82709	52396	58752
0.5	0.4	400000	1257382915	3731516987	1.226672	1426614901.793424	1426614900.566694	48632	58752
0.7	0.4	100000	280971065	843897483	0.252948	1426613348.512005	1426613348.259048	12228	12384
0.7	0.4	400000	1257298886	3731516639	1.215266	1426613606.90985	1426613605.694574	52396	58752
0.7	0.4	400000	1257333641	3731516616	1.210379	1426614255.637875	1426614254.427486	52396	58752
0.7	0.4	400000	1257333469	3731516610	1.211217	1426614904.388214	1426614903.176987	52396	58752
0.8	0.4	400000	1257326024	3731516627	1.209787	1426613609.541901	1426613608.332104	52396	58752
0.8	0.4	400000	1257312979	3731516619	1.208719	1426614258.28239	1426614257.073661	52396	58752
0.8	0.4	400000	1257322747	3731516627	1.209581	1426614907.029014	1426614905.819424	52396	58752
0.99	0.4	400000	1257322789	3731516622	1.208587	1426613614.869406	1426613613.66081	52396	58752
0.99	0.4	400000	1257328740	3731516625	1.213635	1426614263.641739	1426614262.428094	52396	58752
0.99	0.4	400000	1257313090	3731516633	1.210853	1426614912.361818	1426614911.150956	52396	58752
0.9	0.4	400000	1257326350	3731516614	1.208761	1426613612.197029	1426613610.988258	52396	58752
0.7	0.4	100000	280973064	843897479	0.253645	1426613997.363593	1426613997.109941	12228	12384
0.9	0.4	400000	1257309412	3731516609	1.203713	1426614260.939974	1426614259.736251	52396	58752
0.9	0.4	400000	1257328201	3731516613	1.209392	1426614909.684098	1426614908.474696	52396	58752
0.3	0.5	400000	1482429374	4395230002	1.525265	1426613617.890662	1426613616.365387	57452	63308
0.3	0.5	400000	1482382657	4395229310	1.457167	1426614266.591664	1426614265.134488	57452	63308
0.3	0.5	400000	1482366338	4395229307	1.450614	1426614915.297425	1426614913.846801	57452	63308
0.5	0.5	400000	1482498993	4395229694	1.47211	1426613620.762379	1426613619.290211	53688	63308
0.5	0.5	400000	1482397415	4395229305	1.450574	1426614269.452022	1426614268.001438	57452	63308
0.5	0.5	400000	1482400816	4395229310	1.450086	1426614918.153861	1426614916.703766	57452	63308
0.7	0.5	400000	1482345462	4395229310	1.450216	1426613623.669016	1426613622.218791	57452	63308
0.7	0.5	400000	1482409185	4395229304	1.450927	1426614272.360109	1426614270.909173	57452	63308
0.7	0.4	100000	280979151	843897484	0.260354	1426614646.423361	1426614646.163	12228	12384
0.7	0.5	400000	1482460531	4395229684	1.464736	1426614921.07886	1426614919.614064	53660	63308
0.8	0.5	400000	1482366997	4395229311	1.460942	1426613626.646547	1426613625.185595	57452	63308
0.8	0.5	400000	1482394091	4395229306	1.450657	1426614275.316688	1426614273.866021	57452	63308
0.8	0.5	400000	1482395262	4395229306	1.451208	1426614924.044826	1426614922.593608	57452	63308
0.99	0.5	400000	1482369294	4395229318	1.450037	1426613632.654096	1426613631.204049	57452	63308
0.99	0.5	400000	1482482424	4395229666	1.454275	1426614281.327444	1426614279.873114	53688	63308
0.99	0.5	400000	1482390696	4395229298	1.450565	1426614930.088558	1426614928.637983	57452	63308
0.9	0.5	400000	1482379570	4395229322	1.452356	1426613629.636821	1426613628.184454	57452	63308
0.9	0.5	400000	1482388252	4395229316	1.449822	1426614278.306267	1426614276.856435	57452	63308
0.9	0.5	400000	1482466333	4395229682	1.468877	1426614927.070227	1426614925.601291	53688	63308
0.8	0.4	100000	280974574	843897482	0.264557	1426613349.949214	1426613349.68465	12228	12384
0.3	0.6	400000	1697105057	5024938251	1.74755	1426613635.99864	1426613634.251027	59808	68940
0.3	0.6	400000	1697102182	5024938227	1.697338	1426614284.61081	1426614282.913413	59808	68940
0.3	0.6	400000	1696990993	5024937859	1.68466	1426614933.365721	1426614931.681051	63572	68940
0.5	0.6	400000	1696987426	5024937861	1.68453	1426613639.149911	1426613637.465371	63572	68940
0.5	0.6	400000	1696995746	5024937858	1.686972	1426614287.773824	1426614286.086842	63572	68940
0.5	0.6	400000	1696978772	5024937853	1.68377	1426614936.529486	1426614934.845707	63572	68940
0.7	0.6	400000	1696998988	5024937859	1.684133	1426613642.362341	1426613640.678197	63572	68940
0.7	0.6	400000	1697008444	5024937849	1.673109	1426614290.986867	1426614289.313748	63572	68940
0.7	0.6	400000	1697019953	5024937852	1.685068	1426614939.778903	1426614938.093825	63572	68940
0.8	0.6	400000	1697122594	5024938267	1.697342	1426613645.65132	1426613643.953919	59808	68940
0.8	0.4	100000	280976576	843897483	0.254235	1426613998.79849	1426613998.544248	12228	12384
0.8	0.6	400000	1697091832	5024938237	1.701348	1426614294.308366	1426614292.60696	59808	68940
0.8	0.6	400000	1697043397	5024937857	1.686668	1426614943.069767	1426614941.383088	63572	68940
0.99	0.6	400000	1697020241	5024937864	1.684135	1426613652.320122	1426613650.635977	63572	68940
0.99	0.6	400000	1696992920	5024937848	1.684388	1426614300.986984	1426614299.302587	63572	68940
0.99	0.6	400000	1697009692	5024937860	1.684985	1426614949.772049	1426614948.087054	63572	68940
0.9	0.6	400000	1697005922	5024937866	1.68397	1426613648.966974	1426613647.282995	63572	68940
0.9	0.6	400000	1697032390	5024937858	1.684969	1426614297.635427	1426614295.950448	63572	68940
0.9	0.6	400000	1697013220	5024937861	1.683842	1426614946.390178	1426614944.706326	63572	68940
0.3	0.7	400000	1915798864	5671257170	2.000495	1426613656.016763	1426613654.016209	65072	74632
0.3	0.7	400000	1915759197	5671257163	1.944382	1426614304.649307	1426614302.704867	65072	74632
0.8	0.4	100000	280981720	843897474	0.254155	1426614647.859713	1426614647.60555	12228	12384
0.3	0.7	400000	1915689578	5671256793	1.927734	1426614953.399114	1426614951.47137	68836	74632
0.5	0.7	400000	1915672670	5671256791	1.919849	1426613659.464101	1426613657.544242	68836	74632
0.5	0.7	400000	1915701275	5671256785	1.926853	1426614308.105075	1426614306.178211	68836	74632
0.5	0.7	400000	1915784946	5671257147	1.925366	1426614956.853556	1426614954.928131	65072	74632
0.7	0.7	400000	1915685400	5671256794	1.926714	1426613662.989482	1426613661.062758	68836	74632
0.7	0.7	400000	1915767850	5671257172	1.948397	1426614311.656113	1426614309.707658	65072	74632
0.7	0.7	400000	1915689719	5671256789	1.928511	1426614960.389463	1426614958.460942	68836	74632
0.8	0.7	400000	1915689766	5671256796	1.92697	1426613666.588031	1426613664.661051	68836	74632
0.8	0.7	400000	1915696571	5671256799	1.928418	1426614315.266854	1426614313.338425	68836	74632
0.8	0.7	400000	1915689710	5671256789	1.923322	1426614963.99572	1426614962.072388	68836	74632
0.99	0.4	100000	280976148	843897479	0.252657	1426613352.824063	1426613352.571399	12228	12384
0.99	0.7	400000	1915635931	5671256785	1.927583	1426613673.943363	1426613672.01577	68836	74632
0.99	0.7	400000	1915702845	5671256788	1.927139	1426614322.583003	1426614320.655855	68836	74632
0.99	0.7	400000	1915706430	5671256791	1.926753	1426614971.367352	1426614969.440588	68836	74632
0.9	0.7	400000	1915669879	5671256794	1.928148	1426613670.232519	1426613668.304361	68836	74632
0.9	0.7	400000	1915691282	5671256778	1.907067	1426614318.897816	1426614316.990738	68836	74632
0.9	0.7	400000	1915801051	5671257176	1.948966	1426614967.676147	1426614965.727122	65072	74632
0.3	0.8	400000	2095355596	6198686457	2.198826	1426613677.905666	1426613675.70683	72768	77176
0.3	0.8	400000	2095350970	6198686841	2.150508	1426614326.494129	1426614324.343564	69004	77176
0.3	0.8	400000	2095603859	6198686800	2.154086	1426614975.294604	1426614973.140459	68928	77176
