module:input:0:its	module:input:0:nx	module:input:1:MaxAbsDiff	module:input:1:MaxRelDiff	module:input:1:TotalAbsDiff	module:input:1:iter	module:input:1:numElem	module:input:1:numNode	module:input:1:phase	module:pub_input::its	module:pub_input::nx	module:measure:time:time	module:output:0:MaxAbsDiff	module:output:0:MaxRelDiff	module:output:0:TotalAbsDiff
100	35	0.078125	0.002037980128079653	0.3147234916687012	100	42875	46656	7	100	35	6e-06	0.078125	0.002037980128079653	0.3147234916687012
100	35	0.078125	0.002037980128079653	0.3147234916687012	100	42875	46656	7	100	35	6e-06	0.078125	0.002037980128079653	0.3147234916687012
100	35	0.078125	0.002037980128079653	0.3147234916687012	100	42875	46656	7	100	35	6e-06	0.078125	0.002037980128079653	0.3147234916687012
20	35	0.0625	0.001576214330270886	0.08350764960050583	20	42875	46656	7	20	35	6e-06	0.0625	0.001576214330270886	0.08350764960050583
20	35	0.0625	0.001576214330270886	0.08350764960050583	20	42875	46656	7	20	35	6e-06	0.0625	0.001576214330270886	0.08350764960050583
20	35	0.0625	0.001576214330270886	0.08350764960050583	20	42875	46656	7	20	35	6e-06	0.0625	0.001576214330270886	0.08350764960050583
200	35	0.041015625	0.0001046340839820914	0.3227866291999817	200	42875	46656	7	200	35	6e-06	0.041015625	0.0001046340839820914	0.3227866291999817
200	35	0.041015625	0.0001046340839820914	0.3227866291999817	200	42875	46656	7	200	35	6e-06	0.041015625	0.0001046340839820914	0.3227866291999817
200	35	0.041015625	0.0001046340839820914	0.3227866291999817	200	42875	46656	7	200	35	6e-06	0.041015625	0.0001046340839820914	0.3227866291999817
30	35	0.125	0.00367034669034183	0.1631086766719818	30	42875	46656	7	30	35	6e-06	0.125	0.00367034669034183	0.1631086766719818
30	35	0.125	0.00367034669034183	0.1631086766719818	30	42875	46656	7	30	35	5e-06	0.125	0.00367034669034183	0.1631086766719818
30	35	0.125	0.00367034669034183	0.1631086766719818	30	42875	46656	7	30	35	6e-06	0.125	0.00367034669034183	0.1631086766719818
300	35	0.0546875	0.006900518666952848	0.4580672681331635	300	42875	46656	7	300	35	6e-06	0.0546875	0.006900518666952848	0.4580672681331635
300	35	0.0546875	0.006900518666952848	0.4580672681331635	300	42875	46656	7	300	35	5e-06	0.0546875	0.006900518666952848	0.4580672681331635
300	35	0.0546875	0.006900518666952848	0.4580672681331635	300	42875	46656	7	300	35	5e-06	0.0546875	0.006900518666952848	0.4580672681331635
400	35	0.03125	0.0004400404286570847	0.4655961990356445	400	42875	46656	7	400	35	6e-06	0.03125	0.0004400404286570847	0.4655961990356445
400	35	0.03125	0.0004400404286570847	0.4655961990356445	400	42875	46656	7	400	35	6e-06	0.03125	0.0004400404286570847	0.4655961990356445
400	35	0.03125	0.0004400404286570847	0.4655961990356445	400	42875	46656	7	400	35	6e-06	0.03125	0.0004400404286570847	0.4655961990356445
50	35	0.09375	0.02353886142373085	0.1937041580677032	50	42875	46656	7	50	35	6e-06	0.09375	0.02353886142373085	0.1937041580677032
50	35	0.09375	0.02353886142373085	0.1937041580677032	50	42875	46656	7	50	35	6e-06	0.09375	0.02353886142373085	0.1937041580677032
50	35	0.09375	0.02353886142373085	0.1937041580677032	50	42875	46656	7	50	35	5e-06	0.09375	0.02353886142373085	0.1937041580677032
500	35	0.078125	0.001595806679688394	0.5514762997627258	500	42875	46656	7	500	35	6e-06	0.078125	0.001595806679688394	0.5514762997627258
500	35	0.078125	0.001595806679688394	0.5514762997627258	500	42875	46656	7	500	35	6e-06	0.078125	0.001595806679688394	0.5514762997627258
500	35	0.078125	0.001595806679688394	0.5514762997627258	500	42875	46656	7	500	35	6e-06	0.078125	0.001595806679688394	0.5514762997627258
600	35	0.0546875	0.000745598052162677	0.5349564552307129	600	42875	46656	7	600	35	1.4e-05	0.0546875	0.000745598052162677	0.5349564552307129
600	35	0.0546875	0.000745598052162677	0.5349564552307129	600	42875	46656	7	600	35	6e-06	0.0546875	0.000745598052162677	0.5349564552307129
600	35	0.0546875	0.000745598052162677	0.5349564552307129	600	42875	46656	7	600	35	6e-06	0.0546875	0.000745598052162677	0.5349564552307129
100	40	0.1875	0.00257421494461596	0.5021898150444031	100	64000	68921	7	100	40	5e-06	0.1875	0.00257421494461596	0.5021898150444031
100	40	0.1875	0.00257421494461596	0.5021898150444031	100	64000	68921	7	100	40	6e-06	0.1875	0.00257421494461596	0.5021898150444031
100	40	0.1875	0.00257421494461596	0.5021898150444031	100	64000	68921	7	100	40	5e-06	0.1875	0.00257421494461596	0.5021898150444031
20	40	0.1875	0.0007821935578249395	0.215335950255394	20	64000	68921	7	20	40	6e-06	0.1875	0.0007821935578249395	0.215335950255394
20	40	0.1875	0.0007821935578249395	0.215335950255394	20	64000	68921	7	20	40	6e-06	0.1875	0.0007821935578249395	0.215335950255394
20	40	0.1875	0.0007821935578249395	0.215335950255394	20	64000	68921	7	20	40	6e-06	0.1875	0.0007821935578249395	0.215335950255394
200	40	0.171875	1.735261866997462e-05	1.127320885658264	200	64000	68921	7	200	40	6e-06	0.171875	1.735261866997462e-05	1.127320885658264
200	40	0.171875	1.735261866997462e-05	1.127320885658264	200	64000	68921	7	200	40	6e-06	0.171875	1.735261866997462e-05	1.127320885658264
200	40	0.171875	1.735261866997462e-05	1.127320885658264	200	64000	68921	7	200	40	6e-06	0.171875	1.735261866997462e-05	1.127320885658264
30	40	0.25	0.006524143740534782	0.2697181105613708	30	64000	68921	7	30	40	6e-06	0.25	0.006524143740534782	0.2697181105613708
30	40	0.25	0.006524143740534782	0.2697181105613708	30	64000	68921	7	30	40	6e-06	0.25	0.006524143740534782	0.2697181105613708
30	40	0.25	0.006524143740534782	0.2697181105613708	30	64000	68921	7	30	40	6e-06	0.25	0.006524143740534782	0.2697181105613708
300	40	0.15625	0.004296359606087208	0.7332749366760254	300	64000	68921	7	300	40	6e-06	0.15625	0.004296359606087208	0.7332749366760254
300	40	0.15625	0.004296359606087208	0.7332749366760254	300	64000	68921	7	300	40	6e-06	0.15625	0.004296359606087208	0.7332749366760254
300	40	0.15625	0.004296359606087208	0.7332749366760254	300	64000	68921	7	300	40	6e-06	0.15625	0.004296359606087208	0.7332749366760254
400	40	0.0390625	0.000175028049852699	0.7090670466423035	400	64000	68921	7	400	40	6e-06	0.0390625	0.000175028049852699	0.7090670466423035
400	40	0.0390625	0.000175028049852699	0.7090670466423035	400	64000	68921	7	400	40	5e-06	0.0390625	0.000175028049852699	0.7090670466423035
400	40	0.0390625	0.000175028049852699	0.7090670466423035	400	64000	68921	7	400	40	6e-06	0.0390625	0.000175028049852699	0.7090670466423035
50	40	0.1875	0.0137790571898222	0.419161468744278	50	64000	68921	7	50	40	5e-06	0.1875	0.0137790571898222	0.419161468744278
50	40	0.1875	0.0137790571898222	0.419161468744278	50	64000	68921	7	50	40	6e-06	0.1875	0.0137790571898222	0.419161468744278
50	40	0.1875	0.0137790571898222	0.419161468744278	50	64000	68921	7	50	40	6e-06	0.1875	0.0137790571898222	0.419161468744278
500	40	0.0390625	0.0003328419697936624	0.7258857488632202	500	64000	68921	7	500	40	6e-06	0.0390625	0.0003328419697936624	0.7258857488632202
500	40	0.0390625	0.0003328419697936624	0.7258857488632202	500	64000	68921	7	500	40	7e-06	0.0390625	0.0003328419697936624	0.7258857488632202
500	40	0.0390625	0.0003328419697936624	0.7258857488632202	500	64000	68921	7	500	40	6e-06	0.0390625	0.0003328419697936624	0.7258857488632202
600	40	0.04296875	0.0003124377981293947	0.7623253464698792	600	64000	68921	7	600	40	6e-06	0.04296875	0.0003124377981293947	0.7623253464698792
600	40	0.04296875	0.0003124377981293947	0.7623253464698792	600	64000	68921	7	600	40	6e-06	0.04296875	0.0003124377981293947	0.7623253464698792
600	40	0.04296875	0.0003124377981293947	0.7623253464698792	600	64000	68921	7	600	40	6e-06	0.04296875	0.0003124377981293947	0.7623253464698792
100	15	0.0078125	0.001371321035549045	0.03245861455798149	100	3375	4096	8	100	15	6e-06	0.0078125	0.001371321035549045	0.03245861455798149
100	15	0.0078125	0.001371321035549045	0.03245861455798149	100	3375	4096	8	100	15	6e-06	0.0078125	0.001371321035549045	0.03245861455798149
100	15	0.0078125	0.001371321035549045	0.03245861455798149	100	3375	4096	8	100	15	6e-06	0.0078125	0.001371321035549045	0.03245861455798149
20	15	0.01953125	4.711175643024035e-05	0.01972990110516548	20	3375	4096	8	20	15	5e-06	0.01953125	4.711175643024035e-05	0.01972990110516548
20	15	0.01953125	4.711175643024035e-05	0.01972990110516548	20	3375	4096	8	20	15	6e-06	0.01953125	4.711175643024035e-05	0.01972990110516548
20	15	0.01953125	4.711175643024035e-05	0.01972990110516548	20	3375	4096	8	20	15	6e-06	0.01953125	4.711175643024035e-05	0.01972990110516548
200	15	0.0068359375	0.0006029870710335672	0.02872246317565441	200	3375	4096	8	200	15	6e-06	0.0068359375	0.0006029870710335672	0.02872246317565441
200	15	0.0068359375	0.0006029870710335672	0.02872246317565441	200	3375	4096	8	200	15	6e-06	0.0068359375	0.0006029870710335672	0.02872246317565441
200	15	0.0068359375	0.0006029870710335672	0.02872246317565441	200	3375	4096	8	200	15	6e-06	0.0068359375	0.0006029870710335672	0.02872246317565441
30	15	0.01171875	0.01198113150894642	0.01174568571150303	30	3375	4096	8	30	15	6e-06	0.01171875	0.01198113150894642	0.01174568571150303
30	15	0.01171875	0.01198113150894642	0.01174568571150303	30	3375	4096	8	30	15	6e-06	0.01171875	0.01198113150894642	0.01174568571150303
30	15	0.01171875	0.01198113150894642	0.01174568571150303	30	3375	4096	8	30	15	6e-06	0.01171875	0.01198113150894642	0.01174568571150303
300	15	0.009765625	0.0005493334610946476	0.04013536125421524	300	3375	4096	8	300	15	6e-06	0.009765625	0.0005493334610946476	0.04013536125421524
300	15	0.009765625	0.0005493334610946476	0.04013536125421524	300	3375	4096	8	300	15	6e-06	0.009765625	0.0005493334610946476	0.04013536125421524
300	15	0.009765625	0.0005493334610946476	0.04013536125421524	300	3375	4096	8	300	15	6e-06	0.009765625	0.0005493334610946476	0.04013536125421524
400	15	0.00244140625	0.0002112100191880018	0.03653298690915108	363	3375	4096	8	400	15	0.733809	0.00341796875	0.0004040701023768634	0.03328026831150055
400	15	0.00244140625	0.0002112100191880018	0.03653298690915108	363	3375	4096	8	400	15	0.736537	0.00341796875	0.0004040701023768634	0.03328026831150055
400	15	0.00244140625	0.0002112100191880018	0.03653298690915108	363	3375	4096	8	400	15	0.73403	0.00341796875	0.0004040701023768634	0.03328026831150055
50	15	0.015625	0.0001317902351729572	0.0392179936170578	50	3375	4096	8	50	15	6e-06	0.015625	0.0001317902351729572	0.0392179936170578
50	15	0.015625	0.0001317902351729572	0.0392179936170578	50	3375	4096	8	50	15	6e-06	0.015625	0.0001317902351729572	0.0392179936170578
50	15	0.015625	0.0001317902351729572	0.0392179936170578	50	3375	4096	8	50	15	6e-06	0.015625	0.0001317902351729572	0.0392179936170578
500	15	0.00244140625	0.0002112100191880018	0.03653298690915108	363	3375	4096	8	500	15	0.7333809999999999	0.00341796875	0.0004040701023768634	0.03328026831150055
500	15	0.00244140625	0.0002112100191880018	0.03653298690915108	363	3375	4096	8	500	15	0.734885	0.00341796875	0.0004040701023768634	0.03328026831150055
500	15	0.00244140625	0.0002112100191880018	0.03653298690915108	363	3375	4096	8	500	15	0.735016	0.00341796875	0.0004040701023768634	0.03328026831150055
600	15	0.00244140625	0.0002112100191880018	0.03653298690915108	363	3375	4096	8	600	15	0.734585	0.00341796875	0.0004040701023768634	0.03328026831150055
600	15	0.00244140625	0.0002112100191880018	0.03653298690915108	363	3375	4096	8	600	15	0.7354619999999999	0.00341796875	0.0004040701023768634	0.03328026831150055
600	15	0.00244140625	0.0002112100191880018	0.03653298690915108	363	3375	4096	8	600	15	0.7349020000000001	0.00341796875	0.0004040701023768634	0.03328026831150055
100	20	0.013671875	0.002767992205917835	0.07353933900594711	100	8000	9261	8	100	20	6e-06	0.013671875	0.002767992205917835	0.07353933900594711
100	20	0.013671875	0.002767992205917835	0.07353933900594711	100	8000	9261	8	100	20	6e-06	0.013671875	0.002767992205917835	0.07353933900594711
100	20	0.013671875	0.002767992205917835	0.07353933900594711	100	8000	9261	8	100	20	6e-06	0.013671875	0.002767992205917835	0.07353933900594711
20	20	0.00299072265625	0.0007700459682382643	0.003479489823803306	20	8000	9261	8	20	20	6e-06	0.00299072265625	0.0007700459682382643	0.003479489823803306
20	20	0.00299072265625	0.0007700459682382643	0.003479489823803306	20	8000	9261	8	20	20	6e-06	0.00299072265625	0.0007700459682382643	0.003479489823803306
20	20	0.00299072265625	0.0007700459682382643	0.003479489823803306	20	8000	9261	8	20	20	6e-06	0.00299072265625	0.0007700459682382643	0.003479489823803306
200	20	0.02734375	0.0002149456704501063	0.09581121802330017	200	8000	9261	8	200	20	6e-06	0.02734375	0.0002149456704501063	0.09581121802330017
200	20	0.02734375	0.0002149456704501063	0.09581121802330017	200	8000	9261	8	200	20	5e-06	0.02734375	0.0002149456704501063	0.09581121802330017
200	20	0.02734375	0.0002149456704501063	0.09581121802330017	200	8000	9261	8	200	20	6e-06	0.02734375	0.0002149456704501063	0.09581121802330017
30	20	0.015625	4.058805643580854e-05	0.02052950486540794	30	8000	9261	8	30	20	6e-06	0.015625	4.058805643580854e-05	0.02052950486540794
30	20	0.015625	4.058805643580854e-05	0.02052950486540794	30	8000	9261	8	30	20	6e-06	0.015625	4.058805643580854e-05	0.02052950486540794
30	20	0.015625	4.058805643580854e-05	0.02052950486540794	30	8000	9261	8	30	20	6e-06	0.015625	4.058805643580854e-05	0.02052950486540794
300	20	0.013671875	0.0003594927839003503	0.09575246274471283	300	8000	9261	8	300	20	6e-06	0.013671875	0.0003594927839003503	0.09575246274471283
300	20	0.013671875	0.0003594927839003503	0.09575246274471283	300	8000	9261	8	300	20	6e-06	0.013671875	0.0003594927839003503	0.09575246274471283
300	20	0.013671875	0.0003594927839003503	0.09575246274471283	300	8000	9261	8	300	20	6e-06	0.013671875	0.0003594927839003503	0.09575246274471283
400	20	0.01953125	0.0004449364205356687	0.1201809495687485	400	8000	9261	8	400	20	6e-06	0.01953125	0.0004449364205356687	0.1201809495687485
400	20	0.01953125	0.0004449364205356687	0.1201809495687485	400	8000	9261	8	400	20	6e-06	0.01953125	0.0004449364205356687	0.1201809495687485
400	20	0.01953125	0.0004449364205356687	0.1201809495687485	400	8000	9261	8	400	20	6e-06	0.01953125	0.0004449364205356687	0.1201809495687485
50	20	0.015625	0.001421794877387583	0.02630037069320679	50	8000	9261	8	50	20	6e-06	0.015625	0.001421794877387583	0.02630037069320679
50	20	0.015625	0.001421794877387583	0.02630037069320679	50	8000	9261	8	50	20	6e-06	0.015625	0.001421794877387583	0.02630037069320679
50	20	0.015625	0.001421794877387583	0.02630037069320679	50	8000	9261	8	50	20	0.000205	0.015625	0.001421794877387583	0.02630037069320679
500	20	0.015625	0.0006224701064638793	0.1247255578637123	500	8000	9261	8	500	20	6e-06	0.015625	0.0006224701064638793	0.1247255578637123
500	20	0.015625	0.0006224701064638793	0.1247255578637123	500	8000	9261	8	500	20	6e-06	0.015625	0.0006224701064638793	0.1247255578637123
500	20	0.015625	0.0006224701064638793	0.1247255578637123	500	8000	9261	8	500	20	6e-06	0.015625	0.0006224701064638793	0.1247255578637123
600	20	0.015625	0.0002613060642033815	0.1155819296836853	519	8000	9261	8	600	20	2.020226	0.0126953125	0.0003540128527674824	0.1062655672430992
600	20	0.015625	0.0002613060642033815	0.1155819296836853	519	8000	9261	8	600	20	2.023485	0.0126953125	0.0003540128527674824	0.1062655672430992
600	20	0.015625	0.0002613060642033815	0.1155819296836853	519	8000	9261	8	600	20	2.024717	0.0126953125	0.0003540128527674824	0.1062655672430992
100	22	0.046875	0.00176820217166096	0.1171048283576965	100	10648	12167	8	100	22	6e-06	0.046875	0.00176820217166096	0.1171048283576965
100	22	0.046875	0.00176820217166096	0.1171048283576965	100	10648	12167	8	100	22	6e-06	0.046875	0.00176820217166096	0.1171048283576965
100	22	0.046875	0.00176820217166096	0.1171048283576965	100	10648	12167	8	100	22	6e-06	0.046875	0.00176820217166096	0.1171048283576965
20	22	0.109375	0.000332930008880794	0.1204245686531067	20	10648	12167	8	20	22	6e-06	0.109375	0.000332930008880794	0.1204245686531067
20	22	0.109375	0.000332930008880794	0.1204245686531067	20	10648	12167	8	20	22	5e-06	0.109375	0.000332930008880794	0.1204245686531067
20	22	0.109375	0.000332930008880794	0.1204245686531067	20	10648	12167	8	20	22	5e-06	0.109375	0.000332930008880794	0.1204245686531067
200	22	0.013671875	0.0001413031131960452	0.09476426243782043	200	10648	12167	8	200	22	6e-06	0.013671875	0.0001413031131960452	0.09476426243782043
200	22	0.013671875	0.0001413031131960452	0.09476426243782043	200	10648	12167	8	200	22	6e-06	0.013671875	0.0001413031131960452	0.09476426243782043
200	22	0.013671875	0.0001413031131960452	0.09476426243782043	200	10648	12167	8	200	22	6e-06	0.013671875	0.0001413031131960452	0.09476426243782043
30	22	0.140625	1.527101449028123e-05	0.1711035966873169	30	10648	12167	8	30	22	6e-06	0.140625	1.527101449028123e-05	0.1711035966873169
30	22	0.140625	1.527101449028123e-05	0.1711035966873169	30	10648	12167	8	30	22	6e-06	0.140625	1.527101449028123e-05	0.1711035966873169
30	22	0.140625	1.527101449028123e-05	0.1711035966873169	30	10648	12167	8	30	22	6e-06	0.140625	1.527101449028123e-05	0.1711035966873169
300	22	0.0078125	0.004669680260121822	0.1029946506023407	300	10648	12167	8	300	22	6e-06	0.0078125	0.004669680260121822	0.1029946506023407
300	22	0.0078125	0.004669680260121822	0.1029946506023407	300	10648	12167	8	300	22	6e-06	0.0078125	0.004669680260121822	0.1029946506023407
300	22	0.0078125	0.004669680260121822	0.1029946506023407	300	10648	12167	8	300	22	6e-06	0.0078125	0.004669680260121822	0.1029946506023407
400	22	0.009765625	9.723650146042928e-05	0.1128274574875832	400	10648	12167	8	400	22	6e-06	0.009765625	9.723650146042928e-05	0.1128274574875832
400	22	0.009765625	9.723650146042928e-05	0.1128274574875832	400	10648	12167	8	400	22	6e-06	0.009765625	9.723650146042928e-05	0.1128274574875832
400	22	0.009765625	9.723650146042928e-05	0.1128274574875832	400	10648	12167	8	400	22	6e-06	0.009765625	9.723650146042928e-05	0.1128274574875832
50	22	0.03125	0.001174517092294991	0.09640537947416306	50	10648	12167	8	50	22	6e-06	0.03125	0.001174517092294991	0.09640537947416306
50	22	0.03125	0.001174517092294991	0.09640537947416306	50	10648	12167	8	50	22	6e-06	0.03125	0.001174517092294991	0.09640537947416306
50	22	0.03125	0.001174517092294991	0.09640537947416306	50	10648	12167	8	50	22	6e-06	0.03125	0.001174517092294991	0.09640537947416306
500	22	0.01171875	0.001327834324911237	0.1198176890611649	500	10648	12167	8	500	22	6e-06	0.01171875	0.001327834324911237	0.1198176890611649
500	22	0.01171875	0.001327834324911237	0.1198176890611649	500	10648	12167	8	500	22	6e-06	0.01171875	0.001327834324911237	0.1198176890611649
500	22	0.01171875	0.001327834324911237	0.1198176890611649	500	10648	12167	8	500	22	6e-06	0.01171875	0.001327834324911237	0.1198176890611649
600	22	0.0107421875	0.0001727510098135099	0.1131670549511909	590	10648	12167	8	600	22	0.733317	0.015625	0.0003787218884099275	0.1398178339004517
600	22	0.0107421875	0.0001727510098135099	0.1131670549511909	590	10648	12167	8	600	22	0.73354	0.015625	0.0003787218884099275	0.1398178339004517
600	22	0.0107421875	0.0001727510098135099	0.1131670549511909	590	10648	12167	8	600	22	0.733641	0.015625	0.0003787218884099275	0.1398178339004517
100	25	0.046875	0.0001216552700498141	0.1363112330436707	100	15625	17576	8	100	25	6e-06	0.046875	0.0001216552700498141	0.1363112330436707
100	25	0.046875	0.0001216552700498141	0.1363112330436707	100	15625	17576	8	100	25	5e-06	0.046875	0.0001216552700498141	0.1363112330436707
100	25	0.046875	0.0001216552700498141	0.1363112330436707	100	15625	17576	8	100	25	5e-06	0.046875	0.0001216552700498141	0.1363112330436707
20	25	0.0029296875	3.295960414106958e-05	0.00360159226693213	20	15625	17576	8	20	25	6e-06	0.0029296875	3.295960414106958e-05	0.00360159226693213
20	25	0.0029296875	3.295960414106958e-05	0.00360159226693213	20	15625	17576	8	20	25	6e-06	0.0029296875	3.295960414106958e-05	0.00360159226693213
20	25	0.0029296875	3.295960414106958e-05	0.00360159226693213	20	15625	17576	8	20	25	6e-06	0.0029296875	3.295960414106958e-05	0.00360159226693213
200	25	0.0234375	0.0004168215382378548	0.1915530860424042	200	15625	17576	8	200	25	6e-06	0.0234375	0.0004168215382378548	0.1915530860424042
200	25	0.0234375	0.0004168215382378548	0.1915530860424042	200	15625	17576	8	200	25	6e-06	0.0234375	0.0004168215382378548	0.1915530860424042
200	25	0.0234375	0.0004168215382378548	0.1915530860424042	200	15625	17576	8	200	25	6e-06	0.0234375	0.0004168215382378548	0.1915530860424042
30	25	2.6702880859375e-05	0.01864496804773808	3.068646037718281e-05	30	15625	17576	8	30	25	6e-06	2.6702880859375e-05	0.01864496804773808	3.068646037718281e-05
30	25	2.6702880859375e-05	0.01864496804773808	3.068646037718281e-05	30	15625	17576	8	30	25	5e-06	2.6702880859375e-05	0.01864496804773808	3.068646037718281e-05
30	25	2.6702880859375e-05	0.01864496804773808	3.068646037718281e-05	30	15625	17576	8	30	25	6e-06	2.6702880859375e-05	0.01864496804773808	3.068646037718281e-05
300	25	0.025390625	0.0004806518845725805	0.226144015789032	300	15625	17576	8	300	25	6e-06	0.025390625	0.0004806518845725805	0.226144015789032
300	25	0.025390625	0.0004806518845725805	0.226144015789032	300	15625	17576	8	300	25	6e-06	0.025390625	0.0004806518845725805	0.226144015789032
300	25	0.025390625	0.0004806518845725805	0.226144015789032	300	15625	17576	8	300	25	6e-06	0.025390625	0.0004806518845725805	0.226144015789032
400	25	0.025390625	0.0003943161573261023	0.1870577782392502	400	15625	17576	8	400	25	6e-06	0.025390625	0.0003943161573261023	0.1870577782392502
400	25	0.025390625	0.0003943161573261023	0.1870577782392502	400	15625	17576	8	400	25	6e-06	0.025390625	0.0003943161573261023	0.1870577782392502
400	25	0.025390625	0.0003943161573261023	0.1870577782392502	400	15625	17576	8	400	25	6e-06	0.025390625	0.0003943161573261023	0.1870577782392502
50	25	0.015625	3.617114998633042e-05	0.05990748479962349	50	15625	17576	8	50	25	6e-06	0.015625	3.617114998633042e-05	0.05990748479962349
50	25	0.015625	3.617114998633042e-05	0.05990748479962349	50	15625	17576	8	50	25	6e-06	0.015625	3.617114998633042e-05	0.05990748479962349
50	25	0.015625	3.617114998633042e-05	0.05990748479962349	50	15625	17576	8	50	25	6e-06	0.015625	3.617114998633042e-05	0.05990748479962349
500	25	0.01171875	0.002932272152975202	0.1725494116544724	500	15625	17576	8	500	25	6e-06	0.01171875	0.002932272152975202	0.1725494116544724
500	25	0.01171875	0.002932272152975202	0.1725494116544724	500	15625	17576	8	500	25	6e-06	0.01171875	0.002932272152975202	0.1725494116544724
500	25	0.01171875	0.002932272152975202	0.1725494116544724	500	15625	17576	8	500	25	6e-06	0.01171875	0.002932272152975202	0.1725494116544724
600	25	0.021484375	0.00432693213224411	0.200635239481926	600	15625	17576	8	600	25	6e-06	0.021484375	0.00432693213224411	0.200635239481926
600	25	0.021484375	0.00432693213224411	0.200635239481926	600	15625	17576	8	600	25	6e-06	0.021484375	0.00432693213224411	0.200635239481926
600	25	0.021484375	0.00432693213224411	0.200635239481926	600	15625	17576	8	600	25	6e-06	0.021484375	0.00432693213224411	0.200635239481926
100	28	0.046875	0.000176403351360932	0.2387199401855469	100	21952	24389	8	100	28	5e-06	0.046875	0.000176403351360932	0.2387199401855469
100	28	0.046875	0.000176403351360932	0.2387199401855469	100	21952	24389	8	100	28	6e-06	0.046875	0.000176403351360932	0.2387199401855469
100	28	0.046875	0.000176403351360932	0.2387199401855469	100	21952	24389	8	100	28	6e-06	0.046875	0.000176403351360932	0.2387199401855469
20	28	0.0625	0.0004532300808932632	0.07080459594726562	20	21952	24389	8	20	28	6e-06	0.0625	0.0004532300808932632	0.07080459594726562
20	28	0.0625	0.0004532300808932632	0.07080459594726562	20	21952	24389	8	20	28	6e-06	0.0625	0.0004532300808932632	0.07080459594726562
20	28	0.0625	0.0004532300808932632	0.07080459594726562	20	21952	24389	8	20	28	6e-06	0.0625	0.0004532300808932632	0.07080459594726562
200	28	0.0625	0.0002294881123816594	0.3615925312042236	200	21952	24389	8	200	28	6e-06	0.0625	0.0002294881123816594	0.3615925312042236
200	28	0.0625	0.0002294881123816594	0.3615925312042236	200	21952	24389	8	200	28	6e-06	0.0625	0.0002294881123816594	0.3615925312042236
200	28	0.0625	0.0002294881123816594	0.3615925312042236	200	21952	24389	8	200	28	6e-06	0.0625	0.0002294881123816594	0.3615925312042236
30	28	0.10546875	0.0125072356313467	0.1074871122837067	30	21952	24389	8	30	28	5e-06	0.10546875	0.0125072356313467	0.1074871122837067
30	28	0.10546875	0.0125072356313467	0.1074871122837067	30	21952	24389	8	30	28	6e-06	0.10546875	0.0125072356313467	0.1074871122837067
30	28	0.10546875	0.0125072356313467	0.1074871122837067	30	21952	24389	8	30	28	6e-06	0.10546875	0.0125072356313467	0.1074871122837067
300	28	0.046875	0.001859877724200487	0.2993341386318207	300	21952	24389	8	300	28	5e-06	0.046875	0.001859877724200487	0.2993341386318207
300	28	0.046875	0.001859877724200487	0.2993341386318207	300	21952	24389	8	300	28	6e-06	0.046875	0.001859877724200487	0.2993341386318207
300	28	0.046875	0.001859877724200487	0.2993341386318207	300	21952	24389	8	300	28	6e-06	0.046875	0.001859877724200487	0.2993341386318207
400	28	0.01953125	0.0003460030711721629	0.2468418776988983	400	21952	24389	8	400	28	6e-06	0.01953125	0.0003460030711721629	0.2468418776988983
400	28	0.01953125	0.0003460030711721629	0.2468418776988983	400	21952	24389	8	400	28	6e-06	0.01953125	0.0003460030711721629	0.2468418776988983
400	28	0.01953125	0.0003460030711721629	0.2468418776988983	400	21952	24389	8	400	28	6e-06	0.01953125	0.0003460030711721629	0.2468418776988983
50	28	0.09375	0.01136650331318378	0.1761869639158249	50	21952	24389	8	50	28	6e-06	0.09375	0.01136650331318378	0.1761869639158249
50	28	0.09375	0.01136650331318378	0.1761869639158249	50	21952	24389	8	50	28	6e-06	0.09375	0.01136650331318378	0.1761869639158249
50	28	0.09375	0.01136650331318378	0.1761869639158249	50	21952	24389	8	50	28	5e-06	0.09375	0.01136650331318378	0.1761869639158249
500	28	0.02734375	0.001153108198195696	0.2336390018463135	500	21952	24389	8	500	28	6e-06	0.02734375	0.001153108198195696	0.2336390018463135
500	28	0.02734375	0.001153108198195696	0.2336390018463135	500	21952	24389	8	500	28	6e-06	0.02734375	0.001153108198195696	0.2336390018463135
500	28	0.02734375	0.001153108198195696	0.2336390018463135	500	21952	24389	8	500	28	6e-06	0.02734375	0.001153108198195696	0.2336390018463135
600	28	0.015625	0.0003931706014554948	0.2525191605091095	600	21952	24389	8	600	28	6e-06	0.015625	0.0003931706014554948	0.2525191605091095
600	28	0.015625	0.0003931706014554948	0.2525191605091095	600	21952	24389	8	600	28	6e-06	0.015625	0.0003931706014554948	0.2525191605091095
600	28	0.015625	0.0003931706014554948	0.2525191605091095	600	21952	24389	8	600	28	6e-06	0.015625	0.0003931706014554948	0.2525191605091095
100	30	0.0390625	0.001186160603538156	0.1598068326711655	100	27000	29791	8	100	30	6e-06	0.0390625	0.001186160603538156	0.1598068326711655
100	30	0.0390625	0.001186160603538156	0.1598068326711655	100	27000	29791	8	100	30	6e-06	0.0390625	0.001186160603538156	0.1598068326711655
100	30	0.0390625	0.001186160603538156	0.1598068326711655	100	27000	29791	8	100	30	6e-06	0.0390625	0.001186160603538156	0.1598068326711655
